route,trip,longitude,latitude,scheduled_time,d_time
L, 1481,-122.478791,37.742967,32520,185
L, 1543,-122.494218,37.742267,32820,209
L, 1481,-122.494218,37.742267,32820,220
L, 1543,-122.504351,37.736125,33180,260
L, 1481,-122.504351,37.736125,33180,256
L, 1443,-122.396431,37.793152,31560,229
L, 1542,-122.396431,37.793152,31560,229
L, 1443,-122.41934,37.775234,31920,205
L, 1542,-122.41934,37.775234,31920,205
L, 1542,-122.435289,37.762683,32160,141
L, 1443,-122.435289,37.762683,32160,141
L, 1443,-122.4658,37.740956,32640,292
L, 1542,-122.4658,37.740956,32640,292
L, 1542,-122.465846,37.740893,32700,232
L, 1443,-122.465846,37.740893,32700,232
L, 1443,-122.478791,37.742967,33000,238
L, 1542,-122.478791,37.742967,33000,243
L, 1443,-122.494218,37.742267,33300,197
L, 1542,-122.494218,37.742267,33300,197
L, 1443,-122.504351,37.736125,33660,265
L, 1542,-122.504351,37.736125,33660,265
L, 1457,-122.396431,37.793152,32040,252
L, 1548,-122.396431,37.793152,32040,252
L, 1457,-122.41934,37.775234,32400,255
L, 1548,-122.41934,37.775234,32400,255
L, 1457,-122.435289,37.762683,32640,194
L, 1548,-122.435289,37.762683,32640,194
L, 1457,-122.4658,37.740956,33120,410
L, 1548,-122.4658,37.740956,33120,390
L, 1548,-122.465846,37.740893,33180,332
L, 1457,-122.465846,37.740893,33180,352
L, 1457,-122.478791,37.742967,33480,433
L, 1548,-122.478791,37.742967,33480,413
L, 1457,-122.494218,37.742267,33780,462
L, 1548,-122.494218,37.742267,33780,471
L, 1548,-122.504351,37.736125,34140,560
L, 1457,-122.504351,37.736125,34140,563
L, 1496,-122.396431,37.793152,32460,560
L, 1476,-122.396431,37.793152,32460,560
L, 1476,-122.41934,37.775234,32820,553
L, 1496,-122.41934,37.775234,32820,553
L, 1496,-122.435289,37.762683,33060,589
L, 1476,-122.435289,37.762683,33060,589
L, 1496,-122.4658,37.740956,33540,636
L, 1476,-122.4658,37.740956,33540,636
L, 1476,-122.465846,37.740893,33600,576
L, 1496,-122.465846,37.740893,33600,576
L, 1476,-122.478791,37.742967,33900,594
L, 1496,-122.478791,37.742967,33900,599
L, 1496,-122.494218,37.742267,34200,718
L, 1476,-122.494218,37.742267,34200,721
L, 1476,-122.504351,37.736125,34560,764
L, 1496,-122.504351,37.736125,34560,775
L, 1465,-122.396431,37.793152,33000,770
L, 1465,-122.41934,37.775234,33360,763
L, 1465,-122.435289,37.762683,33600,727
L, 1465,-122.4658,37.740956,34080,829
L, 1465,-122.465846,37.740893,34140,771
L, 1465,-122.478791,37.742967,34440,781
L, 1465,-122.494218,37.742267,34740,904
L, 1465,-122.504351,37.736125,35100,630
L, 1448,-122.396431,37.793152,33480,145
L, 1469,-122.396431,37.793152,33480,145
L, 1469,-122.41934,37.775234,33840,133
L, 1448,-122.41934,37.775234,33840,133
L, 1469,-122.435289,37.762683,34080,63
L, 1448,-122.435289,37.762683,34080,63
L, 1448,-122.4658,37.740956,34560,59
L, 1469,-122.4658,37.740956,34560,59
L, 1448,-122.465846,37.740893,34620,-1
