route,trip,longitude,latitude,scheduled_time,d_time
54, 8406,-122.440874,37.716473,47160,31
54, 8406,-122.447219,37.72105,47400,82
54, 8406,-122.4669,37.71163,48000,169
54, 8406,-122.469273,37.705764,48120,229
54, 8140,-122.388632,37.740344,87000,-38
54, 8140,-122.39295,37.72938,87720,53
54, 8140,-122.40324,37.727739,88140,41
54, 8140,-122.42876,37.719823,88800,101
54, 8140,-122.440874,37.716473,89160,44
54, 8140,-122.447219,37.72105,89400,18
54, 8140,-122.4669,37.71163,46800,58
54, 8140,-122.469273,37.705764,46920,98
54, 8198,-122.388632,37.740344,42600,-14
54, 8198,-122.39295,37.72938,86520,-32
54, 8198,-122.40324,37.727739,86940,28
54, 8198,-122.42876,37.719823,87600,44
54, 8198,-122.440874,37.716473,87960,68
54, 8198,-122.447219,37.72105,88200,37
54, 8198,-122.4669,37.71163,88800,89
54, 8198,-122.469273,37.705764,88920,152
54, 8183,-122.388632,37.740344,41400,30
54, 8183,-122.39295,37.72938,42120,-150
54, 8183,-122.40324,37.727739,42540,-172
54, 8183,-122.42876,37.719823,86400,-43339
54, 8183,-122.440874,37.716473,86760,-149
54, 8183,-122.447219,37.72105,87000,-283
54, 8183,-122.4669,37.71163,87600,-198
54, 8183,-122.469273,37.705764,87720,-121
54, 8413,-122.388632,37.740344,40200,-188
54, 8413,-122.39295,37.72938,40860,-367
54, 8413,-122.40324,37.727739,41280,-301
54, 8413,-122.42876,37.719823,41940,-128
54, 8413,-122.440874,37.716473,42300,-38
54, 8413,-122.447219,37.72105,42540,-98
54, 8413,-122.4669,37.71163,43140,0
54, 8413,-122.469273,37.705764,86460,59
54, 8134,-122.39295,37.72938,38460,-86
54, 8134,-122.42876,37.719823,39540,-3
54, 8134,-122.440874,37.716473,39900,80
54, 8134,-122.447219,37.72105,40140,48
54, 8134,-122.4669,37.71163,40740,101
54, 8134,-122.469273,37.705764,40860,159
54, 8406,-122.388632,37.740344,36600,36
54, 8406,-122.39295,37.72938,37260,-5
54, 8406,-122.40324,37.727739,37680,-33
54, 8406,-122.42876,37.719823,38340,-68
54, 8406,-122.440874,37.716473,38700,17
54, 8406,-122.447219,37.72105,38940,-15
54, 8406,-122.4669,37.71163,39540,-35
