PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME
05, 5592,5215992,514,N,0,4749,-122.4838,37.77251,10/6/2012 3:19:49.000000 PM
05, 5554,5215993,509,N,0,5056,-122.39352,37.79041,10/6/2012 4:08:45.000000 PM
05, 5554,5215993,509,N,0,5642,-122.404586,37.786597,10/6/2012 4:03:38.000000 PM
05, 5554,5215993,509,N,0,5648,-122.411329,37.78129,10/6/2012 3:58:21.000000 PM
05, 5554,5215993,509,N,0,5405,-122.420144,37.77999,10/6/2012 3:53:12.000000 PM
05, 5554,5215993,509,N,0,5390,-122.43851,37.77773,10/6/2012 3:47:21.000000 PM
05, 5554,5215993,509,N,0,4230,-122.446828,37.775675,10/6/2012 3:42:30.000000 PM
05, 5554,5215993,509,N,0,4733,-122.463837,37.773532,10/6/2012 3:37:01.000000 PM
05, 5554,5215993,509,N,0,4749,-122.4838,37.77251,10/6/2012 3:31:08.000000 PM
05, 5593,5215994,507,N,0,5056,-122.39352,37.79041,10/6/2012 4:36:40.000000 PM
05, 5593,5215994,507,N,0,5642,-122.404586,37.786597,10/6/2012 4:30:55.000000 PM
05, 5593,5215994,507,N,0,5648,-122.411329,37.78129,10/6/2012 4:25:39.000000 PM
05, 5593,5215994,507,N,0,5405,-122.420144,37.77999,10/6/2012 4:16:33.000000 PM
05, 5593,5215994,507,N,0,5390,-122.43851,37.77773,10/6/2012 4:07:13.000000 PM
05, 5593,5215994,507,N,0,4230,-122.446828,37.775675,10/6/2012 4:02:18.000000 PM
05, 5593,5215994,507,N,0,4733,-122.463837,37.773532,10/6/2012 3:53:44.000000 PM
05, 5593,5215994,507,N,0,4749,-122.4838,37.77251,10/6/2012 3:45:40.000000 PM
05, 5634,5215995,510,N,0,5056,-122.39352,37.79041,10/6/2012 4:37:25.000000 PM
05, 5634,5215995,510,N,0,5642,-122.404586,37.786597,10/6/2012 4:31:24.000000 PM
05, 5617,5215995,510,N,0,5648,-122.411329,37.78129,10/6/2012 4:32:26.000000 PM
05, 5634,5215995,510,N,0,5405,-122.420144,37.77999,10/6/2012 4:17:04.000000 PM
05, 5634,5215995,510,N,0,5390,-122.43851,37.77773,10/6/2012 4:08:04.000000 PM
05, 5634,5215995,510,N,0,4230,-122.446828,37.775675,10/6/2012 4:03:32.000000 PM
05, 5634,5215995,510,N,0,4733,-122.463837,37.773532,10/6/2012 3:58:41.000000 PM
05, 5634,5215995,510,N,0,4749,-122.4838,37.77251,10/6/2012 3:52:53.000000 PM
05, 5481,5215996,505,N,0,5056,-122.39352,37.79041,10/6/2012 4:45:29.000000 PM
05, 5481,5215996,505,N,0,5642,-122.404586,37.786597,10/6/2012 4:39:20.000000 PM
05, 5481,5215996,505,N,0,5648,-122.411329,37.78129,10/6/2012 4:33:19.000000 PM
05, 5481,5215996,505,N,0,5405,-122.420144,37.77999,10/6/2012 4:29:23.000000 PM
05, 5481,5215996,505,N,0,5390,-122.43851,37.77773,10/6/2012 4:22:31.000000 PM
05, 5481,5215996,505,N,0,4230,-122.446828,37.775675,10/6/2012 4:18:34.000000 PM
05, 5481,5215996,505,N,0,4733,-122.463837,37.773532,10/6/2012 4:11:27.000000 PM
05, 5481,5215996,505,N,0,4749,-122.4838,37.77251,10/6/2012 4:05:03.000000 PM
05, 5492,5215997,502,N,0,5056,-122.39352,37.79041,10/6/2012 7:13:38.000000 PM
05, 5492,5215997,502,N,0,5642,-122.404586,37.786597,10/6/2012 7:05:42.000000 PM
05, 5492,5215997,502,N,0,5648,-122.411329,37.78129,10/6/2012 6:58:36.000000 PM
05, 5492,5215997,502,N,0,5405,-122.420144,37.77999,10/6/2012 6:52:05.000000 PM
05, 5492,5215997,502,N,0,5390,-122.43851,37.77773,10/6/2012 6:44:38.000000 PM
05, 5492,5215997,502,N,0,4230,-122.446828,37.775675,10/6/2012 6:39:49.000000 PM
05, 5492,5215997,502,N,0,4733,-122.463837,37.773532,10/6/2012 6:31:49.000000 PM
05, 5492,5215997,502,N,0,4749,-122.4838,37.77251,10/6/2012 6:22:52.000000 PM
05, 6269,5215998,508,N,0,5405,-122.420144,37.77999,10/6/2012 7:25:48.000000 PM
05, 6269,5215998,508,N,0,5390,-122.43851,37.77773,10/6/2012 7:18:27.000000 PM
05, 6269,5215998,508,N,0,4230,-122.446828,37.775675,10/6/2012 7:14:14.000000 PM
05, 6269,5215998,508,N,0,4733,-122.463837,37.773532,10/6/2012 7:06:53.000000 PM
05, 6269,5215998,508,N,0,4749,-122.4838,37.77251,10/6/2012 7:00:09.000000 PM
05, 5576,5215999,506,N,0,5056,-122.39352,37.79041,10/6/2012 7:45:18.000000 PM
05, 5559,5215999,506,N,0,5642,-122.404586,37.786597,10/6/2012 7:18:22.000000 PM
05, 5610,5215999,506,N,0,5648,-122.411329,37.78129,10/6/2012 7:12:34.000000 PM
05, 5610,5215999,506,N,0,5405,-122.420144,37.77999,10/6/2012 7:07:15.000000 PM
05, 5576,5215999,506,N,0,5390,-122.43851,37.77773,10/6/2012 7:22:15.000000 PM
05, 5610,5215999,506,N,0,4230,-122.446828,37.775675,10/6/2012 6:56:44.000000 PM
05, 5576,5215999,506,N,0,4733,-122.463837,37.773532,10/6/2012 7:10:13.000000 PM
05, 5610,5215999,506,N,0,4749,-122.4838,37.77251,10/6/2012 6:44:20.000000 PM
05, 5550,5216000,504,N,0,5056,-122.39352,37.79041,10/6/2012 7:46:19.000000 PM
05, 5544,5216000,504,N,0,5642,-122.404586,37.786597,10/6/2012 7:40:20.000000 PM
05, 5544,5216000,504,N,0,5648,-122.411329,37.78129,10/6/2012 7:35:37.000000 PM
05, 5544,5216000,504,N,0,5405,-122.420144,37.77999,10/6/2012 7:29:42.000000 PM
05, 5550,5216000,504,N,0,5390,-122.43851,37.77773,10/6/2012 7:24:34.000000 PM
05, 5550,5216000,504,N,0,4230,-122.446828,37.775675,10/6/2012 7:20:17.000000 PM
05, 5550,5216000,504,N,0,4733,-122.463837,37.773532,10/6/2012 7:14:36.000000 PM
05, 5544,5216000,504,N,0,4749,-122.4838,37.77251,10/6/2012 7:03:33.000000 PM
05, 5629,5216001,513,N,0,5056,-122.39352,37.79041,10/6/2012 5:53:37.000000 PM
05, 5629,5216001,513,N,0,5642,-122.404586,37.786597,10/6/2012 5:47:18.000000 PM
05, 5629,5216001,513,N,0,5648,-122.411329,37.78129,10/6/2012 5:40:18.000000 PM
05, 5629,5216001,513,N,0,5405,-122.420144,37.77999,10/6/2012 5:34:45.000000 PM
05, 5629,5216001,513,N,0,5390,-122.43851,37.77773,10/6/2012 5:28:13.000000 PM
05, 5629,5216001,513,N,0,4230,-122.446828,37.775675,10/6/2012 5:23:55.000000 PM
05, 5629,5216001,513,N,0,4733,-122.463837,37.773532,10/6/2012 5:16:12.000000 PM
05, 5629,5216001,513,N,0,4749,-122.4838,37.77251,10/6/2012 5:08:28.000000 PM
05, 5544,5216002,504,N,0,5056,-122.39352,37.79041,10/6/2012 5:51:44.000000 PM
05, 5544,5216002,504,N,0,5642,-122.404586,37.786597,10/6/2012 5:46:23.000000 PM
05, 5544,5216002,504,N,0,5648,-122.411329,37.78129,10/6/2012 5:39:16.000000 PM
05, 5544,5216002,504,N,0,5405,-122.420144,37.77999,10/6/2012 5:33:44.000000 PM
05, 5544,5216002,504,N,0,5390,-122.43851,37.77773,10/6/2012 5:25:41.000000 PM
05, 5550,5216002,504,N,0,4230,-122.446828,37.775675,10/6/2012 5:30:24.000000 PM
05, 5544,5216002,504,N,0,4733,-122.463837,37.773532,10/6/2012 5:13:57.000000 PM
05, 5550,5216002,504,N,0,4749,-122.4838,37.77251,10/6/2012 5:18:40.000000 PM
05, 5518,5216003,514,N,0,5056,-122.39352,37.79041,10/6/2012 6:19:38.000000 PM
05, 5518,5216003,514,N,0,5642,-122.404586,37.786597,10/6/2012 6:13:13.000000 PM
05, 5592,5216003,514,N,0,5648,-122.411329,37.78129,10/6/2012 5:55:30.000000 PM
05, 5518,5216003,514,N,0,5405,-122.420144,37.77999,10/6/2012 6:04:27.000000 PM
05, 5518,5216003,514,N,0,5390,-122.43851,37.77773,10/6/2012 5:56:19.000000 PM
05, 5592,5216003,514,N,0,4230,-122.446828,37.775675,10/6/2012 5:38:35.000000 PM
05, 5592,5216003,514,N,0,4733,-122.463837,37.773532,10/6/2012 5:32:13.000000 PM
05, 5518,5216003,514,N,0,4749,-122.4838,37.77251,10/6/2012 5:37:09.000000 PM
05, 5593,5216004,507,N,0,5056,-122.39352,37.79041,10/6/2012 6:43:47.000000 PM
05, 5593,5216004,507,N,0,5642,-122.404586,37.786597,10/6/2012 6:38:49.000000 PM
05, 5593,5216004,507,N,0,5648,-122.411329,37.78129,10/6/2012 6:34:33.000000 PM
05, 5593,5216004,507,N,0,5405,-122.420144,37.77999,10/6/2012 6:28:13.000000 PM
05, 5593,5216004,507,N,0,5390,-122.43851,37.77773,10/6/2012 6:19:16.000000 PM
05, 5593,5216004,507,N,0,4230,-122.446828,37.775675,10/6/2012 6:14:57.000000 PM
05, 5593,5216004,507,N,0,4733,-122.463837,37.773532,10/6/2012 6:08:03.000000 PM
05, 5593,5216004,507,N,0,4749,-122.4838,37.77251,10/6/2012 6:01:31.000000 PM
05, 5634,5216005,510,N,0,5056,-122.39352,37.79041,10/6/2012 6:43:43.000000 PM
05, 5634,5216005,510,N,0,5642,-122.404586,37.786597,10/6/2012 6:38:49.000000 PM
05, 5634,5216005,510,N,0,5648,-122.411329,37.78129,10/6/2012 6:34:58.000000 PM
05, 5617,5216005,510,N,0,5405,-122.420144,37.77999,10/6/2012 6:33:10.000000 PM
05, 5634,5216005,510,N,0,5390,-122.43851,37.77773,10/6/2012 6:21:22.000000 PM
05, 5617,5216005,510,N,0,4230,-122.446828,37.775675,10/6/2012 6:19:36.000000 PM
05, 5617,5216005,510,N,0,4733,-122.463837,37.773532,10/6/2012 6:13:50.000000 PM
05, 5634,5216005,510,N,0,4749,-122.4838,37.77251,10/6/2012 6:03:45.000000 PM
05, 5517,5216006,501,N,0,5056,-122.39352,37.79041,10/6/2012 7:15:14.000000 PM
05, 5517,5216006,501,N,0,5642,-122.404586,37.786597,10/6/2012 7:07:24.000000 PM
05, 5626,5216006,501,N,0,5648,-122.411329,37.78129,10/6/2012 7:10:12.000000 PM
05, 5517,5216006,501,N,0,5405,-122.420144,37.77999,10/6/2012 6:57:29.000000 PM
05, 5517,5216006,501,N,0,5390,-122.43851,37.77773,10/6/2012 6:51:29.000000 PM
05, 5626,5216006,501,N,0,4230,-122.446828,37.775675,10/6/2012 6:52:16.000000 PM
05, 5626,5216006,501,N,0,4733,-122.463837,37.773532,10/6/2012 6:43:21.000000 PM
05, 5517,5216006,501,N,0,4749,-122.4838,37.77251,10/6/2012 6:33:35.000000 PM
05, 5518,5216007,514,N,0,5056,-122.39352,37.79041,10/6/2012 8:32:17.000000 PM
05, 5592,5216007,514,N,0,5642,-122.404586,37.786597,10/6/2012 7:56:12.000000 PM
05, 5592,5216007,514,N,0,5648,-122.411329,37.78129,10/6/2012 7:49:44.000000 PM
05, 5592,5216007,514,N,0,5405,-122.420144,37.77999,10/6/2012 7:45:13.000000 PM
05, 5592,5216007,514,N,0,5390,-122.43851,37.77773,10/6/2012 7:38:26.000000 PM
05, 5518,5216007,514,N,0,4230,-122.446828,37.775675,10/6/2012 7:59:43.000000 PM
05, 5592,5216007,514,N,0,4733,-122.463837,37.773532,10/6/2012 7:28:13.000000 PM
05, 5518,5216007,514,N,0,4749,-122.4838,37.77251,10/6/2012 7:39:47.000000 PM
05, 5634,5216008,510,N,0,5056,-122.39352,37.79041,10/6/2012 8:47:45.000000 PM
05, 5634,5216008,510,N,0,5642,-122.404586,37.786597,10/6/2012 8:42:38.000000 PM
05, 5634,5216008,510,N,0,5648,-122.411329,37.78129,10/6/2012 8:38:09.000000 PM
05, 5634,5216008,510,N,0,5405,-122.420144,37.77999,10/6/2012 8:32:14.000000 PM
05, 5634,5216008,510,N,0,5390,-122.43851,37.77773,10/6/2012 8:26:40.000000 PM
05, 5617,5216008,510,N,0,4230,-122.446828,37.775675,10/6/2012 8:21:08.000000 PM
05, 5634,5216008,510,N,0,4733,-122.463837,37.773532,10/6/2012 8:16:14.000000 PM
05, 5634,5216008,510,N,0,4749,-122.4838,37.77251,10/6/2012 8:09:49.000000 PM
05, 5492,5216009,502,N,0,5056,-122.39352,37.79041,10/6/2012 8:51:24.000000 PM
05, 5492,5216009,502,N,0,5642,-122.404586,37.786597,10/6/2012 8:45:43.000000 PM
05, 5492,5216009,502,N,0,5648,-122.411329,37.78129,10/6/2012 8:42:10.000000 PM
05, 5492,5216009,502,N,0,5405,-122.420144,37.77999,10/6/2012 8:38:02.000000 PM
05, 5492,5216009,502,N,0,5390,-122.43851,37.77773,10/6/2012 8:32:32.000000 PM
05, 5492,5216009,502,N,0,4230,-122.446828,37.775675,10/6/2012 8:28:37.000000 PM
05, 5588,5216010,501,N,0,5056,-122.39352,37.79041,10/6/2012 8:53:43.000000 PM
05, 5588,5216010,501,N,0,5642,-122.404586,37.786597,10/6/2012 8:49:31.000000 PM
05, 5517,5216010,501,N,0,5648,-122.411329,37.78129,10/6/2012 8:57:29.000000 PM
05, 5588,5216010,501,N,0,5405,-122.420144,37.77999,10/6/2012 8:40:30.000000 PM
05, 5517,5216010,501,N,0,5390,-122.43851,37.77773,10/6/2012 8:45:22.000000 PM
05, 5517,5216010,501,N,0,4230,-122.446828,37.775675,10/6/2012 8:41:02.000000 PM
05, 5517,5216010,501,N,0,4733,-122.463837,37.773532,10/6/2012 8:34:38.000000 PM
05, 5517,5216010,501,N,0,4749,-122.4838,37.77251,10/6/2012 8:28:59.000000 PM
05, 8420,5216011,508,N,0,5405,-122.420144,37.77999,10/6/2012 9:05:23.000000 PM
05, 8420,5216011,508,N,0,5390,-122.43851,37.77773,10/6/2012 8:59:20.000000 PM
05, 8420,5216011,508,N,0,4230,-122.446828,37.775675,10/6/2012 8:55:14.000000 PM
05, 8420,5216011,508,N,0,4733,-122.463837,37.773532,10/6/2012 8:50:51.000000 PM
05, 8420,5216011,508,N,0,4749,-122.4838,37.77251,10/6/2012 8:44:01.000000 PM
05, 5518,5216012,514,N,0,5056,-122.39352,37.79041,10/6/2012 10:45:11.000000 PM
05, 5518,5216012,514,N,0,5642,-122.404586,37.786597,10/6/2012 10:39:17.000000 PM
05, 5518,5216012,514,N,0,5648,-122.411329,37.78129,10/6/2012 10:33:51.000000 PM
05, 5518,5216012,514,N,0,5405,-122.420144,37.77999,10/6/2012 10:27:48.000000 PM
05, 5518,5216012,514,N,0,5390,-122.43851,37.77773,10/6/2012 10:21:24.000000 PM
05, 5518,5216012,514,N,0,4230,-122.446828,37.775675,10/6/2012 10:16:07.000000 PM
05, 5518,5216012,514,N,0,4733,-122.463837,37.773532,10/6/2012 10:09:53.000000 PM
05, 5518,5216012,514,N,0,4749,-122.4838,37.77251,10/6/2012 10:02:14.000000 PM
05, 5518,5216012,514,N,0,3927,-122.509934,37.773321,10/6/2012 9:35:11.000000 PM
05, 5593,5216013,507,N,0,5056,-122.39352,37.79041,10/6/2012 10:47:25.000000 PM
05, 5593,5216013,507,N,0,5642,-122.404586,37.786597,10/6/2012 10:39:28.000000 PM
05, 5593,5216013,507,N,0,5648,-122.411329,37.78129,10/6/2012 10:34:05.000000 PM
05, 5593,5216013,507,N,0,5405,-122.420144,37.77999,10/6/2012 10:29:56.000000 PM
05, 5593,5216013,507,N,0,5390,-122.43851,37.77773,10/6/2012 10:22:28.000000 PM
05, 5593,5216013,507,N,0,4230,-122.446828,37.775675,10/6/2012 10:17:07.000000 PM
05, 5593,5216013,507,N,0,4733,-122.463837,37.773532,10/6/2012 10:11:48.000000 PM
05, 5593,5216013,507,N,0,4749,-122.4838,37.77251,10/6/2012 10:03:52.000000 PM
05, 5554,5216014,592,N,0,5056,-122.39352,37.79041,10/6/2012 10:48:01.000000 PM
05, 5554,5216014,592,N,0,5642,-122.404586,37.786597,10/6/2012 10:42:15.000000 PM
05, 5554,5216014,592,N,0,5648,-122.411329,37.78129,10/6/2012 10:38:51.000000 PM
05, 5554,5216014,592,N,0,5405,-122.420144,37.77999,10/6/2012 10:34:02.000000 PM
05, 5554,5216014,592,N,0,5390,-122.43851,37.77773,10/6/2012 10:28:13.000000 PM
05, 5554,5216014,592,N,0,4230,-122.446828,37.775675,10/6/2012 10:25:05.000000 PM
05, 5554,5216014,592,N,0,4733,-122.463837,37.773532,10/6/2012 10:19:14.000000 PM
05, 5554,5216014,592,N,0,4749,-122.4838,37.77251,10/6/2012 10:15:31.000000 PM
05, 5554,5216014,592,N,0,3927,-122.509934,37.773321,10/6/2012 10:05:01.000000 PM
05, 5559,5216015,506,N,0,5056,-122.39352,37.79041,10/6/2012 11:15:57.000000 PM
05, 5559,5216015,506,N,0,5642,-122.404586,37.786597,10/6/2012 11:09:35.000000 PM
05, 5559,5216015,506,N,0,5648,-122.411329,37.78129,10/6/2012 11:05:31.000000 PM
05, 5559,5216015,506,N,0,5405,-122.420144,37.77999,10/6/2012 11:00:34.000000 PM
05, 5559,5216015,506,N,0,5390,-122.43851,37.77773,10/6/2012 10:55:24.000000 PM
05, 5559,5216015,506,N,0,4230,-122.446828,37.775675,10/6/2012 10:52:08.000000 PM
05, 5559,5216015,506,N,0,4733,-122.463837,37.773532,10/6/2012 10:46:46.000000 PM
05, 5559,5216015,506,N,0,4749,-122.4838,37.77251,10/6/2012 10:39:22.000000 PM
05, 5593,5216016,507,N,0,4733,-122.463837,37.773532,10/6/2012 11:55:55.000000 PM
05, 5593,5216016,507,N,0,4749,-122.4838,37.77251,10/6/2012 11:52:54.000000 PM
05, 5593,5216016,507,N,0,3927,-122.509934,37.773321,10/6/2012 11:33:23.000000 PM
05, 5611,5216017,591,N,0,5056,-122.39352,37.79041,10/6/2012 12:20:08.000000 AM
05, 5611,5216017,591,N,0,5642,-122.404586,37.786597,10/6/2012 12:14:32.000000 AM
05, 5611,5216017,591,N,0,5648,-122.411329,37.78129,10/6/2012 12:10:33.000000 AM
05, 5611,5216017,591,N,0,5405,-122.420144,37.77999,10/6/2012 12:05:58.000000 AM
05, 5611,5216017,591,N,0,5390,-122.43851,37.77773,10/6/2012 12:00:10.000000 AM
05, 5526,5216017,591,N,0,4230,-122.446828,37.775675,10/6/2012 11:57:24.000000 PM
05, 5526,5216017,591,N,0,4733,-122.463837,37.773532,10/6/2012 11:51:10.000000 PM
05, 5526,5216017,591,N,0,4749,-122.4838,37.77251,10/6/2012 11:45:22.000000 PM
05, 5492,5216019,502,N,0,5056,-122.39352,37.79041,10/6/2012 5:26:11.000000 AM
05, 5492,5216019,502,N,0,5642,-122.404586,37.786597,10/6/2012 5:19:34.000000 AM
05, 5492,5216019,502,N,0,5648,-122.411329,37.78129,10/6/2012 5:16:08.000000 AM
05, 5492,5216019,502,N,0,5405,-122.420144,37.77999,10/6/2012 5:13:02.000000 AM
05, 5492,5216019,502,N,0,5390,-122.43851,37.77773,10/6/2012 5:07:33.000000 AM
05, 5492,5216019,502,N,0,4230,-122.446828,37.775675,10/6/2012 5:04:56.000000 AM
05, C7846,5216020,501,N,0,5056,-122.39352,37.79041,10/6/2012 5:36:48.000000 AM
05, C7846,5216020,501,N,0,5642,-122.404586,37.786597,10/6/2012 5:30:15.000000 AM
05, C7846,5216020,501,N,0,5648,-122.411329,37.78129,10/6/2012 5:27:11.000000 AM
05, C7846,5216020,501,N,0,5405,-122.420144,37.77999,10/6/2012 5:23:14.000000 AM
05, C7846,5216020,501,N,0,5390,-122.43851,37.77773,10/6/2012 5:16:37.000000 AM
05, C7846,5216020,501,N,0,4230,-122.446828,37.775675,10/6/2012 5:13:30.000000 AM
05, C7846,5216020,501,N,0,4733,-122.463837,37.773532,10/6/2012 5:09:41.000000 AM
05, C7846,5216020,501,N,0,4749,-122.4838,37.77251,10/6/2012 5:05:50.000000 AM
05, C7846,5216020,501,N,0,3927,-122.509934,37.773321,10/6/2012 4:54:00.000000 AM
05, 5519,5216022,504,N,0,5056,-122.39352,37.79041,10/6/2012 6:09:43.000000 AM
05, 5519,5216022,504,N,0,5642,-122.404586,37.786597,10/6/2012 6:04:20.000000 AM
05, 5519,5216022,504,N,0,5648,-122.411329,37.78129,10/6/2012 6:01:06.000000 AM
05, 5519,5216022,504,N,0,5405,-122.420144,37.77999,10/6/2012 5:56:46.000000 AM
05, 5519,5216022,504,N,0,5390,-122.43851,37.77773,10/6/2012 5:51:26.000000 AM
05, 5519,5216022,504,N,0,4230,-122.446828,37.775675,10/6/2012 5:48:25.000000 AM
05, 5519,5216022,504,N,0,4733,-122.463837,37.773532,10/6/2012 5:42:39.000000 AM
05, 5519,5216022,504,N,0,4749,-122.4838,37.77251,10/6/2012 5:39:12.000000 AM
05, 5519,5216022,504,N,0,3927,-122.509934,37.773321,10/6/2012 5:31:05.000000 AM
05, 5481,5216023,505,N,0,5056,-122.39352,37.79041,10/6/2012 6:42:00.000000 AM
05, 5481,5216023,505,N,0,5642,-122.404586,37.786597,10/6/2012 6:34:23.000000 AM
05, 5481,5216023,505,N,0,5648,-122.411329,37.78129,10/6/2012 6:31:06.000000 AM
05, 5481,5216023,505,N,0,5405,-122.420144,37.77999,10/6/2012 6:27:10.000000 AM
05, 5481,5216023,505,N,0,5390,-122.43851,37.77773,10/6/2012 6:21:22.000000 AM
05, 5481,5216023,505,N,0,4230,-122.446828,37.775675,10/6/2012 6:18:15.000000 AM
05, 5481,5216023,505,N,0,4733,-122.463837,37.773532,10/6/2012 6:13:10.000000 AM
05, 5481,5216023,505,N,0,4749,-122.4838,37.77251,10/6/2012 6:08:22.000000 AM
05, 5481,5216023,505,N,0,3927,-122.509934,37.773321,10/6/2012 5:58:34.000000 AM
05, 5492,5216024,502,N,0,5056,-122.39352,37.79041,10/6/2012 7:00:25.000000 AM
05, 5492,5216024,502,N,0,5642,-122.404586,37.786597,10/6/2012 6:55:22.000000 AM
05, 5492,5216024,502,N,0,5648,-122.411329,37.78129,10/6/2012 6:50:43.000000 AM
05, 5492,5216024,502,N,0,5405,-122.420144,37.77999,10/6/2012 6:45:23.000000 AM
05, 5492,5216024,502,N,0,5390,-122.43851,37.77773,10/6/2012 6:40:24.000000 AM
05, 5492,5216024,502,N,0,4230,-122.446828,37.775675,10/6/2012 6:36:37.000000 AM
05, 5492,5216024,502,N,0,4733,-122.463837,37.773532,10/6/2012 6:31:00.000000 AM
05, 5492,5216024,502,N,0,4749,-122.4838,37.77251,10/6/2012 6:26:16.000000 AM
05, C7846,5216025,501,N,0,5056,-122.39352,37.79041,10/6/2012 7:11:00.000000 AM
05, C7846,5216025,501,N,0,5642,-122.404586,37.786597,10/6/2012 7:03:45.000000 AM
05, C7846,5216025,501,N,0,5648,-122.411329,37.78129,10/6/2012 7:02:22.000000 AM
05, C7846,5216025,501,N,0,5405,-122.420144,37.77999,10/6/2012 6:58:05.000000 AM
05, C7846,5216025,501,N,0,5390,-122.43851,37.77773,10/6/2012 6:52:47.000000 AM
05, C7846,5216025,501,N,0,4230,-122.446828,37.775675,10/6/2012 6:49:34.000000 AM
05, C7846,5216025,501,N,0,4733,-122.463837,37.773532,10/6/2012 6:45:24.000000 AM
05, C7846,5216025,501,N,0,4749,-122.4838,37.77251,10/6/2012 6:39:39.000000 AM
05, 5529,5216026,506,N,0,5056,-122.39352,37.79041,10/6/2012 7:31:32.000000 AM
05, 5529,5216026,506,N,0,5642,-122.404586,37.786597,10/6/2012 7:25:16.000000 AM
05, 5529,5216026,506,N,0,5648,-122.411329,37.78129,10/6/2012 7:21:31.000000 AM
05, 5529,5216026,506,N,0,5405,-122.420144,37.77999,10/6/2012 7:16:04.000000 AM
05, 5529,5216026,506,N,0,5390,-122.43851,37.77773,10/6/2012 7:09:41.000000 AM
05, 5529,5216026,506,N,0,4230,-122.446828,37.775675,10/6/2012 7:05:02.000000 AM
05, 5529,5216026,506,N,0,4733,-122.463837,37.773532,10/6/2012 6:59:48.000000 AM
05, 5529,5216026,506,N,0,4749,-122.4838,37.77251,10/6/2012 6:54:30.000000 AM
05, 5519,5216028,504,N,0,5056,-122.39352,37.79041,10/6/2012 7:54:31.000000 AM
05, 5519,5216028,504,N,0,5642,-122.404586,37.786597,10/6/2012 7:50:14.000000 AM
05, 5519,5216028,504,N,0,5648,-122.411329,37.78129,10/6/2012 7:46:30.000000 AM
05, 5519,5216028,504,N,0,5405,-122.420144,37.77999,10/6/2012 7:40:25.000000 AM
05, 5519,5216028,504,N,0,5390,-122.43851,37.77773,10/6/2012 7:33:30.000000 AM
05, 5519,5216028,504,N,0,4230,-122.446828,37.775675,10/6/2012 7:30:07.000000 AM
05, 5519,5216028,504,N,0,4733,-122.463837,37.773532,10/6/2012 7:23:39.000000 AM
05, 5519,5216028,504,N,0,4749,-122.4838,37.77251,10/6/2012 7:19:13.000000 AM
05, 5593,5216029,507,N,0,5056,-122.39352,37.79041,10/6/2012 8:15:35.000000 AM
05, 5593,5216029,507,N,0,5642,-122.404586,37.786597,10/6/2012 8:10:15.000000 AM
05, 5593,5216029,507,N,0,5648,-122.411329,37.78129,10/6/2012 8:06:27.000000 AM
05, 5593,5216029,507,N,0,5405,-122.420144,37.77999,10/6/2012 8:00:44.000000 AM
05, 5593,5216029,507,N,0,5390,-122.43851,37.77773,10/6/2012 7:54:27.000000 AM
05, 5593,5216029,507,N,0,4230,-122.446828,37.775675,10/6/2012 7:50:04.000000 AM
05, 5593,5216029,507,N,0,4733,-122.463837,37.773532,10/6/2012 7:44:21.000000 AM
05, 5593,5216029,507,N,0,4749,-122.4838,37.77251,10/6/2012 7:37:59.000000 AM
05, 5481,5216030,505,N,0,5056,-122.39352,37.79041,10/6/2012 8:31:33.000000 AM
05, 5481,5216030,505,N,0,5642,-122.404586,37.786597,10/6/2012 8:25:18.000000 AM
05, 5481,5216030,505,N,0,5648,-122.411329,37.78129,10/6/2012 8:21:08.000000 AM
05, 5481,5216030,505,N,0,5405,-122.420144,37.77999,10/6/2012 8:17:00.000000 AM
05, 5481,5216030,505,N,0,5390,-122.43851,37.77773,10/6/2012 8:09:36.000000 AM
05, 5481,5216030,505,N,0,4230,-122.446828,37.775675,10/6/2012 8:04:57.000000 AM
05, 5481,5216030,505,N,0,4733,-122.463837,37.773532,10/6/2012 7:59:25.000000 AM
05, 5481,5216030,505,N,0,4749,-122.4838,37.77251,10/6/2012 7:53:04.000000 AM
05, 5492,5216031,502,N,0,5056,-122.39352,37.79041,10/6/2012 8:46:21.000000 AM
05, 5492,5216031,502,N,0,5642,-122.404586,37.786597,10/6/2012 8:40:15.000000 AM
05, 5492,5216031,502,N,0,5648,-122.411329,37.78129,10/6/2012 8:34:42.000000 AM
05, 5492,5216031,502,N,0,5405,-122.420144,37.77999,10/6/2012 8:29:32.000000 AM
05, 5492,5216031,502,N,0,5390,-122.43851,37.77773,10/6/2012 8:22:30.000000 AM
05, 5492,5216031,502,N,0,4230,-122.446828,37.775675,10/6/2012 8:18:05.000000 AM
05, 5492,5216031,502,N,0,4733,-122.463837,37.773532,10/6/2012 8:11:15.000000 AM
05, 5492,5216031,502,N,0,4749,-122.4838,37.77251,10/6/2012 8:04:33.000000 AM
05, C7846,5216032,501,N,0,5056,-122.39352,37.79041,10/6/2012 8:58:04.000000 AM
05, C7846,5216032,501,N,0,5642,-122.404586,37.786597,10/6/2012 8:53:21.000000 AM
05, C7846,5216032,501,N,0,5648,-122.411329,37.78129,10/6/2012 8:49:15.000000 AM
05, C7846,5216032,501,N,0,5405,-122.420144,37.77999,10/6/2012 8:44:35.000000 AM
