PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
NX, 2821,5280106,9755,N,0,5200,-122.477194,37.761655,10/4/2012 8:47:59.000000 AM,10/4/2012 8:46:00.301000 AM,119
NX, 2821,5280106,9755,N,0,5225,-122.495964,37.760828,10/4/2012 8:39:54.000000 AM,10/4/2012 8:39:00.290000 AM,54
NX, 2840,5280107,9756,N,0,3815,-122.40208,37.79096,10/4/2012 9:24:59.000000 AM,10/4/2012 9:27:00.961000 AM,-121
NX, 2840,5280107,9756,N,0,5200,-122.477194,37.761655,10/4/2012 8:58:05.000000 AM,10/4/2012 8:59:00.969000 AM,-55
NX, 2840,5280107,9756,N,0,5225,-122.495964,37.760828,10/4/2012 8:50:49.000000 AM,10/4/2012 8:52:00.977000 AM,-71
NX, 2816,5280108,9757,N,0,3815,-122.40208,37.79096,10/4/2012 9:31:04.000000 AM,10/4/2012 9:35:00.759000 AM,-236
NX, 2816,5280108,9757,N,0,5200,-122.477194,37.761655,10/4/2012 9:10:29.000000 AM,10/4/2012 9:07:00.752000 AM,209
NX, 2816,5280108,9757,N,0,5225,-122.495964,37.760828,10/4/2012 9:04:16.000000 AM,10/4/2012 9:00:00.765000 AM,256
NX, 2801,5280109,9758,N,0,3815,-122.40208,37.79096,10/4/2012 9:40:48.000000 AM,10/4/2012 9:42:00.567000 AM,-72
NX, 2801,5280109,9758,N,0,5200,-122.477194,37.761655,10/4/2012 9:17:41.000000 AM,10/4/2012 9:14:00.551000 AM,221
NX, 2801,5280109,9758,N,0,5225,-122.495964,37.760828,10/4/2012 9:10:21.000000 AM,10/4/2012 9:07:00.576000 AM,201
