route,trip,longitude,latitude,scheduled_time,d_time
J, 1418,-122.42735,37.751591,25320,7
J, 1418,-122.446657,37.720899,24360,85
J, 1493,-122.396396,37.793143,27120,198
J, 1493,-122.419193,37.775069,26700,213
J, 1493,-122.426459,37.742222,25560,-10
J, 1493,-122.42735,37.751591,25860,-13
J, 1539,-122.396396,37.793143,27660,312
J, 1539,-122.419193,37.775069,27240,353
J, 1539,-122.426459,37.742222,26100,141
J, 1539,-122.42735,37.751591,26400,120
J, 1539,-122.446657,37.720899,25440,171
J, 1534,-122.396396,37.793143,28200,-36
J, 1534,-122.419193,37.775069,27780,23
J, 1534,-122.426459,37.742222,26640,-147
J, 1534,-122.42735,37.751591,26940,-111
J, 1403,-122.396396,37.793143,28740,174
J, 1403,-122.419193,37.775069,28320,200
J, 1403,-122.426459,37.742222,27180,84
J, 1403,-122.42735,37.751591,27480,56
J, 1403,-122.446657,37.720899,26520,-98
J, 1476,-122.396396,37.793143,29280,288
J, 1476,-122.419193,37.775069,28860,344
J, 1476,-122.426459,37.742222,27720,35
J, 1476,-122.42735,37.751591,28020,74
J, 1476,-122.446657,37.720899,27060,44
J, 1444,-122.396396,37.793143,29820,1153
J, 1444,-122.419193,37.775069,29400,1184
J, 1444,-122.426459,37.742222,28260,783
J, 1444,-122.42735,37.751591,28560,799
J, 1444,-122.446657,37.720899,27600,754
J, 1430,-122.396396,37.793143,30360,911
J, 1430,-122.419193,37.775069,29940,903
J, 1430,-122.426459,37.742222,28800,407
J, 1430,-122.42735,37.751591,29100,434
J, 1544,-122.396396,37.793143,30900,1160
J, 1544,-122.419193,37.775069,30480,1027
J, 1544,-122.426459,37.742222,29340,572
J, 1544,-122.42735,37.751591,29640,612
J, 1544,-122.446657,37.720899,28680,224
J, 1547,-122.396396,37.793143,31440,1026
J, 1547,-122.419193,37.775069,31020,800
J, 1547,-122.426459,37.742222,29880,268
J, 1547,-122.42735,37.751591,30180,303
J, 1547,-122.446657,37.720899,29220,118
J, 1418,-122.396396,37.793143,31980,1012
J, 1418,-122.419193,37.775069,31560,851
J, 1418,-122.426459,37.742222,30420,146
J, 1418,-122.42735,37.751591,30720,165
J, 1418,-122.446657,37.720899,29760,147
J, 1493,-122.446657,37.720899,30300,951
J, 1539,-122.396396,37.793143,33060,467
J, 1539,-122.419193,37.775069,32640,489
J, 1539,-122.426459,37.742222,31500,-276
J, 1539,-122.42735,37.751591,31800,-264
J, 1539,-122.446657,37.720899,30840,78
J, 1534,-122.396396,37.793143,33600,487
J, 1534,-122.419193,37.775069,33180,491
J, 1534,-122.426459,37.742222,32040,205
J, 1534,-122.42735,37.751591,32340,223
J, 1534,-122.446657,37.720899,31380,212
J, 1403,-122.396396,37.793143,34140,263
J, 1403,-122.419193,37.775069,33720,214
J, 1403,-122.426459,37.742222,32580,-8
J, 1403,-122.42735,37.751591,32880,52
J, 1403,-122.446657,37.720899,31920,-5
J, 1476,-122.396396,37.793143,34680,-64
J, 1476,-122.419193,37.775069,34260,-2
J, 1476,-122.426459,37.742222,33120,-39
J, 1476,-122.42735,37.751591,33420,-31
J, 1476,-122.446657,37.720899,32460,-36
J, 1444,-122.446657,37.720899,33000,959
J, 1430,-122.396396,37.793143,35820,85
J, 1430,-122.419193,37.775069,35400,139
J, 1430,-122.426459,37.742222,34260,-109
J, 1430,-122.42735,37.751591,34560,-70
J, 1430,-122.446657,37.720899,33600,191
J, 1544,-122.426459,37.742222,34860,1164
J, 1544,-122.42735,37.751591,35160,1229
J, 1544,-122.446657,37.720899,34200,1146
J, 1547,-122.396396,37.793143,37020,60
J, 1547,-122.419193,37.775069,36600,87
J, 1547,-122.426459,37.742222,35460,-212
J, 1547,-122.42735,37.751591,35760,-154
J, 1547,-122.446657,37.720899,34800,-2
J, 1418,-122.396396,37.793143,37620,814
J, 1418,-122.419193,37.775069,37200,833
J, 1418,-122.426459,37.742222,36060,811
J, 1418,-122.42735,37.751591,36360,806
J, 1418,-122.446657,37.720899,35400,383
J, 1539,-122.396396,37.793143,38220,321
J, 1539,-122.419193,37.775069,37800,378
J, 1539,-122.426459,37.742222,36660,236
J, 1539,-122.42735,37.751591,36960,244
J, 1539,-122.446657,37.720899,36000,300
J, 1534,-122.396396,37.793143,38820,1023
J, 1534,-122.419193,37.775069,38400,1059
J, 1534,-122.426459,37.742222,37260,541
J, 1534,-122.42735,37.751591,37560,623
J, 1534,-122.446657,37.720899,36600,556
J, 1403,-122.396396,37.793143,39420,478
J, 1403,-122.419193,37.775069,39000,544
J, 1403,-122.426459,37.742222,37860,31
J, 1403,-122.42735,37.751591,38160,69
J, 1403,-122.446657,37.720899,37200,55
J, 1476,-122.396396,37.793143,40020,323
J, 1476,-122.419193,37.775069,39600,344
J, 1476,-122.426459,37.742222,38460,9
J, 1476,-122.446657,37.720899,37800,39
J, 1444,-122.446657,37.720899,38400,408
J, 1430,-122.396396,37.793143,41220,155
J, 1430,-122.419193,37.775069,40800,196
J, 1430,-122.426459,37.742222,39660,17
J, 1430,-122.42735,37.751591,39960,24
J, 1430,-122.446657,37.720899,39000,26
J, 1544,-122.396396,37.793143,41820,-149
J, 1544,-122.419193,37.775069,41400,-73
J, 1544,-122.426459,37.742222,40260,-129
J, 1544,-122.42735,37.751591,40560,-181
J, 1544,-122.446657,37.720899,39600,-9
J, 1547,-122.396396,37.793143,42420,-44
J, 1547,-122.419193,37.775069,42000,11
J, 1547,-122.426459,37.742222,40860,-82
J, 1547,-122.42735,37.751591,41160,-9
J, 1547,-122.446657,37.720899,40200,17
J, 1418,-122.396396,37.793143,43020,43711
J, 1418,-122.419193,37.775069,42600,291
J, 1418,-122.426459,37.742222,41460,157
J, 1418,-122.42735,37.751591,41760,298
J, 1418,-122.446657,37.720899,40800,103
J, 1539,-122.396396,37.793143,86820,157
J, 5440,-122.396396,37.793143,86820,606
J, 1539,-122.419193,37.775069,86400,123
J, 1539,-122.426459,37.742222,42060,3
J, 1539,-122.42735,37.751591,42360,-14
J, 1539,-122.446657,37.720899,41400,33
J, 1534,-122.396396,37.793143,87420,176
J, 1534,-122.419193,37.775069,87000,222
J, 1534,-122.426459,37.742222,42660,135
J, 1534,-122.42735,37.751591,42960,179
J, 1534,-122.446657,37.720899,42000,154
J, 1425,-122.396396,37.793143,88020,-552
J, 1403,-122.396396,37.793143,88020,-30
J, 1468,-122.419193,37.775069,87600,-476
J, 1403,-122.419193,37.775069,87600,29
J, 1403,-122.426459,37.742222,86460,21
J, 1403,-122.42735,37.751591,86760,42
J, 1403,-122.446657,37.720899,42600,98
J, 1476,-122.396396,37.793143,88620,-237
J, 1476,-122.419193,37.775069,88200,-193
J, 1476,-122.426459,37.742222,87060,-141
