route,trip,longitude,latitude,scheduled_time,d_time
38L, 6240,-122.408391,37.787401,61320,67
38L, 6240,-122.420635,37.785843,61560,114
38L, 6240,-122.43305,37.784391,61860,118
38L, 6240,-122.446805,37.782509,62160,209
38L, 6240,-122.472423,37.780687,62700,312
38L, 6240,-122.493445,37.779798,63120,301
38L, 6240,-122.509411,37.779023,63420,322
38L, 6285,-122.40248,37.78849,60780,-35
38L, 6285,-122.408391,37.787401,61020,29
38L, 6285,-122.420635,37.785843,61260,23
38L, 6285,-122.43305,37.784391,61560,29
38L, 6285,-122.446805,37.782509,61860,162
38L, 6285,-122.472423,37.780687,62400,240
38L, 6285,-122.493445,37.779798,62820,326
38L, 6285,-122.509411,37.779023,63120,410
38L, 6256,-122.40248,37.78849,60420,-122
38L, 6256,-122.408391,37.787401,60660,-56
38L, 6256,-122.420635,37.785843,60900,15
38L, 6256,-122.43305,37.784391,61200,-64
38L, 6256,-122.446805,37.782509,61500,45
38L, 6256,-122.472423,37.780687,62040,52
38L, 6256,-122.493445,37.779798,62460,36
38L, 6256,-122.509411,37.779023,62760,90
38L, 6265,-122.40248,37.78849,60120,-3
38L, 6265,-122.408391,37.787401,60360,10
38L, 6265,-122.420635,37.785843,60600,132
38L, 6265,-122.43305,37.784391,60900,96
38L, 6265,-122.446805,37.782509,61200,177
38L, 6265,-122.472423,37.780687,61740,167
38L, 6265,-122.493445,37.779798,62160,158
38L, 6265,-122.509411,37.779023,62460,243
38L, 6272,-122.40248,37.78849,59460,-65
38L, 6272,-122.408391,37.787401,59700,-61
38L, 6272,-122.420635,37.785843,59940,-39
38L, 6272,-122.43305,37.784391,60240,-80
38L, 6272,-122.446805,37.782509,60540,9
38L, 6272,-122.472423,37.780687,61080,36
38L, 6272,-122.493445,37.779798,61500,8
38L, 6272,-122.509411,37.779023,61800,86
38L, 6228,-122.40248,37.78849,59100,72
38L, 6228,-122.43305,37.784391,59880,200
38L, 6228,-122.446805,37.782509,60180,297
38L, 6228,-122.472423,37.780687,60720,295
38L, 6228,-122.493445,37.779798,61140,298
38L, 6228,-122.509411,37.779023,61440,352
38L, 6205,-122.40248,37.78849,58800,-78
38L, 6205,-122.408391,37.787401,59040,-67
38L, 6205,-122.420635,37.785843,59280,-6
38L, 6205,-122.43305,37.784391,59580,-98
38L, 6205,-122.446805,37.782509,59880,-46
38L, 6205,-122.472423,37.780687,60420,-113
38L, 6205,-122.493445,37.779798,60840,-41
38L, 6205,-122.509411,37.779023,61140,3
38L, 6294,-122.40248,37.78849,58440,84
38L, 6294,-122.408391,37.787401,58680,67
38L, 6294,-122.420635,37.785843,58920,80
38L, 6294,-122.43305,37.784391,59220,23
38L, 6294,-122.446805,37.782509,59520,-42
38L, 6294,-122.472423,37.780687,60060,-45
38L, 6294,-122.493445,37.779798,60480,-40
38L, 6294,-122.509411,37.779023,60780,-30
38L, 6215,-122.40248,37.78849,58140,42
38L, 6215,-122.408391,37.787401,58380,61
38L, 6215,-122.420635,37.785843,58620,74
38L, 6215,-122.43305,37.784391,58920,108
38L, 6215,-122.446805,37.782509,59220,251
38L, 6215,-122.472423,37.780687,59760,192
38L, 6215,-122.493445,37.779798,60180,153
38L, 6215,-122.509411,37.779023,60480,178
38L, 6257,-122.40248,37.78849,57720,13
38L, 6257,-122.408391,37.787401,57960,47
38L, 6257,-122.420635,37.785843,58200,59
38L, 6257,-122.43305,37.784391,58500,77
38L, 6257,-122.446805,37.782509,58800,136
38L, 6257,-122.472423,37.780687,59340,53
38L, 6257,-122.493445,37.779798,59760,45
38L, 6257,-122.509411,37.779023,60060,94
38L, 6273,-122.40248,37.78849,57420,58
38L, 6273,-122.40248,37.78849,57420,593
38L, 6273,-122.408391,37.787401,57660,353
38L, 6273,-122.408391,37.787401,57660,76
38L, 6273,-122.420635,37.785843,57900,113
38L, 6273,-122.43305,37.784391,58200,63
38L, 6273,-122.446805,37.782509,58500,163
38L, 6273,-122.472423,37.780687,59040,197
38L, 6273,-122.493445,37.779798,59460,185
38L, 6273,-122.509411,37.779023,59760,245
38L, 6225,-122.40248,37.78849,57060,69
38L, 6225,-122.408391,37.787401,57300,-5
38L, 6225,-122.420635,37.785843,57540,41
38L, 6225,-122.43305,37.784391,57840,45
38L, 6225,-122.446805,37.782509,58140,-5
38L, 6225,-122.472423,37.780687,58680,23
38L, 6225,-122.493445,37.779798,59100,11
38L, 6225,-122.509411,37.779023,59400,69
38L, 6227,-122.40248,37.78849,56760,-37
38L, 6403,-122.40248,37.78849,56760,-215
38L, 6227,-122.408391,37.787401,57000,-49
38L, 6403,-122.408391,37.787401,57000,-232
38L, 6403,-122.420635,37.785843,57240,-195
38L, 6227,-122.420635,37.785843,57240,152
38L, 6227,-122.43305,37.784391,57540,181
38L, 6403,-122.43305,37.784391,57540,-269
38L, 6227,-122.446805,37.782509,57840,297
38L, 6403,-122.446805,37.782509,57840,-153
38L, 6227,-122.472423,37.780687,58380,213
38L, 6403,-122.472423,37.780687,58380,-139
38L, 6227,-122.493445,37.779798,58800,133
38L, 6403,-122.493445,37.779798,58800,-183
38L, 6227,-122.509411,37.779023,59100,153
38L, 6403,-122.509411,37.779023,59100,-153
38L, 6234,-122.40248,37.78849,56100,-119
38L, 6234,-122.408391,37.787401,56340,-139
38L, 6234,-122.420635,37.785843,56580,-23
38L, 6234,-122.43305,37.784391,56880,-50
38L, 6234,-122.446805,37.782509,57180,317
38L, 6234,-122.472423,37.780687,57720,344
38L, 6234,-122.493445,37.779798,58140,338
38L, 6234,-122.509411,37.779023,58440,368
38L, 6232,-122.40248,37.78849,55740,90
38L, 6232,-122.408391,37.787401,55980,111
38L, 6232,-122.420635,37.785843,56220,240
38L, 6232,-122.43305,37.784391,56520,201
38L, 6232,-122.446805,37.782509,56820,215
38L, 6232,-122.472423,37.780687,57360,260
38L, 6232,-122.493445,37.779798,57780,237
38L, 6232,-122.509411,37.779023,58080,298
38L, 6421,-122.40248,37.78849,55440,-36
38L, 6421,-122.408391,37.787401,55680,-27
38L, 6421,-122.420635,37.785843,55920,87
38L, 6421,-122.43305,37.784391,56220,99
38L, 6421,-122.446805,37.782509,56520,199
38L, 6421,-122.472423,37.780687,57060,199
38L, 6421,-122.493445,37.779798,57480,192
38L, 6421,-122.509411,37.779023,57780,223
38L, 6263,-122.40248,37.78849,55080,-68
38L, 6263,-122.408391,37.787401,55320,16
38L, 6263,-122.420635,37.785843,55560,86
38L, 6263,-122.43305,37.784391,55860,109
38L, 6263,-122.446805,37.782509,56160,78
38L, 6263,-122.472423,37.780687,56700,196
38L, 6263,-122.493445,37.779798,57120,165
38L, 6263,-122.509411,37.779023,57420,236
38L, 6220,-122.40248,37.78849,54780,-25
38L, 6220,-122.408391,37.787401,55020,254
38L, 6220,-122.420635,37.785843,55260,267
38L, 6220,-122.43305,37.784391,55560,290
38L, 6220,-122.446805,37.782509,55860,346
38L, 6220,-122.472423,37.780687,56400,663
38L, 6220,-122.493445,37.779798,56820,708
38L, 6220,-122.509411,37.779023,57120,762
38L, 6208,-122.40248,37.78849,54420,-190
38L, 6208,-122.408391,37.787401,54660,-195
38L, 6208,-122.420635,37.785843,54900,-117
38L, 6208,-122.43305,37.784391,55200,-129
38L, 6208,-122.446805,37.782509,55500,45
38L, 6208,-122.472423,37.780687,56040,36
38L, 6208,-122.493445,37.779798,56460,16
38L, 6208,-122.509411,37.779023,56760,96
38L, 6207,-122.40248,37.78849,54120,-41
38L, 6207,-122.408391,37.787401,54360,43
38L, 6207,-122.420635,37.785843,54600,83
38L, 6207,-122.43305,37.784391,54900,28
38L, 6207,-122.446805,37.782509,55200,-33
38L, 6207,-122.472423,37.780687,55740,-43
38L, 6207,-122.493445,37.779798,56160,-32
38L, 6207,-122.509411,37.779023,56460,-17
38L, 6240,-122.40248,37.78849,53760,-11
38L, 6240,-122.408391,37.787401,54000,7
38L, 6240,-122.420635,37.785843,54240,110
38L, 6240,-122.43305,37.784391,54540,38
38L, 6240,-122.446805,37.782509,54840,55
38L, 6240,-122.472423,37.780687,55380,51
38L, 6240,-122.493445,37.779798,55800,80
38L, 6240,-122.509411,37.779023,56100,88
38L, 6285,-122.40248,37.78849,53460,160
38L, 6285,-122.408391,37.787401,53700,202
38L, 6285,-122.420635,37.785843,53940,201
38L, 6285,-122.43305,37.784391,54240,190
38L, 6285,-122.446805,37.782509,54540,172
38L, 6285,-122.472423,37.780687,55080,261
38L, 6285,-122.493445,37.779798,55500,259
38L, 6285,-122.509411,37.779023,55800,311
38L, 6256,-122.40248,37.78849,53100,26
38L, 6256,-122.408391,37.787401,53340,2
38L, 6256,-122.420635,37.785843,53580,225
38L, 6256,-122.43305,37.784391,53880,146
38L, 6256,-122.446805,37.782509,54180,165
38L, 6256,-122.472423,37.780687,54720,94
38L, 6256,-122.493445,37.779798,55140,135
38L, 6256,-122.509411,37.779023,55440,165
38L, 6265,-122.40248,37.78849,52800,162
38L, 6265,-122.408391,37.787401,53040,177
38L, 6265,-122.420635,37.785843,53280,212
38L, 6265,-122.43305,37.784391,53580,159
38L, 6265,-122.446805,37.782509,53880,133
38L, 6265,-122.472423,37.780687,54420,117
38L, 6265,-122.493445,37.779798,54840,85
38L, 6265,-122.509411,37.779023,55140,115
38L, 6260,-122.40248,37.78849,52440,11
38L, 6260,-122.408391,37.787401,52680,-81
38L, 6260,-122.420635,37.785843,52920,-38
38L, 6260,-122.43305,37.784391,53220,-88
38L, 6260,-122.446805,37.782509,53520,-92
38L, 6260,-122.472423,37.780687,54120,-92
38L, 6260,-122.493445,37.779798,54540,-115
38L, 6260,-122.509411,37.779023,54840,-105
38L, 6272,-122.40248,37.78849,52080,9
38L, 6272,-122.408391,37.787401,52320,39
38L, 6272,-122.420635,37.785843,52560,69
38L, 6272,-122.43305,37.784391,52860,66
38L, 6272,-122.446805,37.782509,53160,105
38L, 6272,-122.472423,37.780687,53760,133
38L, 6272,-122.493445,37.779798,54180,117
38L, 6272,-122.509411,37.779023,54480,153
38L, 6227,-122.40248,37.78849,51720,-683
38L, 6228,-122.40248,37.78849,51720,-73
38L, 6228,-122.408391,37.787401,51960,-63
38L, 6227,-122.408391,37.787401,51960,-923
38L, 6227,-122.420635,37.785843,52200,-1163
38L, 6228,-122.420635,37.785843,52200,-13
38L, 6227,-122.43305,37.784391,52500,-1463
38L, 6228,-122.43305,37.784391,52500,-85
38L, 6227,-122.446805,37.782509,52800,-1763
38L, 6228,-122.446805,37.782509,52800,38
38L, 6228,-122.472423,37.780687,53400,115
38L, 6227,-122.472423,37.780687,53400,-2092
38L, 6228,-122.493445,37.779798,53820,263
38L, 6227,-122.493445,37.779798,53820,-2000
38L, 6227,-122.509411,37.779023,54120,-2028
38L, 6228,-122.509411,37.779023,54120,371
38L, 6205,-122.40248,37.78849,51360,-81
38L, 6205,-122.408391,37.787401,51600,-24
38L, 6205,-122.420635,37.785843,51840,38
38L, 6205,-122.43305,37.784391,52140,-44
38L, 6205,-122.446805,37.782509,52440,13
38L, 6205,-122.472423,37.780687,53040,-60
38L, 6205,-122.493445,37.779798,53460,-49
38L, 6205,-122.509411,37.779023,53760,-51
38L, 6294,-122.40248,37.78849,51000,144
38L, 6294,-122.408391,37.787401,51240,214
38L, 6294,-122.420635,37.785843,51480,243
38L, 6294,-122.43305,37.784391,51780,124
38L, 6294,-122.446805,37.782509,52080,54
38L, 6294,-122.472423,37.780687,52680,74
38L, 6294,-122.493445,37.779798,53100,235
38L, 6294,-122.509411,37.779023,53400,245
38L, 6215,-122.40248,37.78849,50640,23
38L, 6215,-122.408391,37.787401,50880,94
38L, 6215,-122.420635,37.785843,51120,170
38L, 6215,-122.43305,37.784391,51420,94
38L, 6215,-122.446805,37.782509,51720,113
38L, 6215,-122.472423,37.780687,52320,120
38L, 6215,-122.493445,37.779798,52740,109
38L, 6215,-122.509411,37.779023,53040,118
38L, 6257,-122.40248,37.78849,50280,-68
38L, 6257,-122.408391,37.787401,50520,-32
38L, 6257,-122.420635,37.785843,50760,-31
38L, 6257,-122.43305,37.784391,51060,-113
38L, 6257,-122.446805,37.782509,51360,-21
38L, 6257,-122.472423,37.780687,51960,-98
38L, 6257,-122.493445,37.779798,52380,-75
