PUBLIC_ROUTE_NAME,TRIP_ID,BLOCK_NAME,LONGITUDE,LATITUDE,SCHEDULED_ARRIVAL_TIME
38,5235163,3890,-122.472423,37.780687,10/7/2012 2:49:01.623000 AM
38,5235163,3890,-122.493445,37.779798,10/7/2012 2:55:01.629000 AM
48,5239019,4804,-122.442635,37.748229,10/7/2012 4:40:00.288000 PM
48,5239019,4804,-122.418333,37.752321,10/7/2012 4:24:00.295000 PM
48,5239019,4804,-122.434248,37.75136,10/7/2012 4:32:00.301000 PM
48,5239043,4801,-122.393052,37.757585,10/7/2012 7:09:00.612000 AM
48,5239043,4801,-122.388455,37.760411,10/7/2012 7:12:00.618000 AM
48,5239043,4801,-122.433939,37.751262,10/7/2012 6:50:00.623000 AM
48,5239043,4801,-122.402668,37.754448,10/7/2012 7:02:00.630000 AM
48,5239043,4801,-122.466006,37.74092,10/7/2012 6:40:00.637000 AM
48,5239043,4801,-122.41855,37.752178,10/7/2012 6:55:00.646000 AM
48,5239043,4801,-122.44251,37.74852,10/7/2012 6:45:00.656000 AM
49,5312481,4913,-122.435731,37.723941,10/7/2012 9:48:00.374000 AM
49,5312481,4913,-122.45356,37.72376,10/7/2012 9:53:00.379000 AM
49,5312396,4911,-122.41971,37.76455,10/7/2012 9:37:00.287000 AM
49,5312396,4911,-122.419482,37.775527,10/7/2012 9:30:00.293000 AM
49,5312396,4911,-122.422,37.74244,10/7/2012 9:51:00.296000 AM
49,5312396,4911,-122.45356,37.72376,10/7/2012 10:09:00.298000 AM
49,5312396,4911,-122.435731,37.723941,10/7/2012 10:03:00.300000 AM
49,5312396,4911,-122.424104,37.798621,10/7/2012 9:15:00.302000 AM
49,5312396,4911,-122.425363,37.80468,10/7/2012 9:12:00.305000 AM
49,5312396,4911,-122.431412,37.728696,10/7/2012 9:59:00.310000 AM
49,5312396,4911,-122.421254,37.784683,10/7/2012 9:25:00.313000 AM
49,5312396,4911,-122.420324,37.779687,10/7/2012 9:28:00.318000 AM
38,5235168,3892,-122.472423,37.780687,10/7/2012 5:19:01.307000 AM
38,5235168,3892,-122.394037,37.789689,10/7/2012 4:51:01.314000 AM
38,5235168,3892,-122.493445,37.779798,10/7/2012 5:25:01.320000 AM
38,5235168,3892,-122.420635,37.785843,10/7/2012 5:04:01.326000 AM
38,5235168,3892,-122.40248,37.78849,10/7/2012 4:56:01.332000 AM
38,5235212,3807,-122.433313,37.784257,10/7/2012 7:06:00.026000 AM
38,5235212,3807,-122.509411,37.779023,10/7/2012 6:42:00.033000 AM
38,5235212,3807,-122.421415,37.784657,10/7/2012 7:10:00.040000 AM
38,5235212,3807,-122.472676,37.780526,10/7/2012 6:54:00.047000 AM
38,5235212,3807,-122.403209,37.787712,10/7/2012 7:19:00.054000 AM
38,5235212,3807,-122.445934,37.782322,10/7/2012 7:02:00.061000 AM
38,5235212,3807,-122.408128,37.786331,10/7/2012 7:16:00.068000 AM
38,5235212,3807,-122.394037,37.789689,10/7/2012 7:25:00.074000 AM
43,5237029,4301,-122.458939,37.748157,10/7/2012 6:10:00.227000 AM
43,5237029,4301,-122.43295,37.71293,10/7/2012 6:31:00.233000 AM
43,5237029,4301,-122.436176,37.800907,10/7/2012 5:36:00.239000 AM
43,5237029,4301,-122.45243,37.72385,10/7/2012 6:20:00.246000 AM
43,5237029,4301,-122.44542,37.77031,10/7/2012 5:55:00.252000 AM
43,5237029,4301,-122.466241,37.76204,10/7/2012 6:04:00.258000 AM
43,5237029,4301,-122.458939,37.748157,10/7/2012 6:08:00.265000 AM
43,5237029,4301,-122.451239,37.731472,10/7/2012 6:17:00.271000 AM
43,5237029,4301,-122.44688,37.78737,10/7/2012 5:46:00.277000 AM
38,5235246,3816,-122.433313,37.784257,10/7/2012 10:43:00.480000 AM
38,5235246,3816,-122.472676,37.780526,10/7/2012 10:30:00.488000 AM
38,5235246,3816,-122.493399,37.779574,10/7/2012 10:22:00.494000 AM
38,5235246,3816,-122.403209,37.787712,10/7/2012 10:57:00.500000 AM
38,5235246,3816,-122.421415,37.784657,10/7/2012 10:48:00.507000 AM
38,5235246,3816,-122.504106,37.781827,10/7/2012 10:17:00.512000 AM
38,5235246,3816,-122.394037,37.789689,10/7/2012 11:05:00.518000 AM
38,5235246,3816,-122.408128,37.786331,10/7/2012 10:54:00.523000 AM
38,5235246,3816,-122.445934,37.782322,10/7/2012 10:40:00.530000 AM
38,5235281,3804,-122.421415,37.784657,10/7/2012 1:59:00.515000 PM
38,5235281,3804,-122.403209,37.787712,10/7/2012 2:10:00.520000 PM
38,5235281,3804,-122.445934,37.782322,10/7/2012 1:50:00.525000 PM
38,5235281,3804,-122.433313,37.784257,10/7/2012 1:54:00.530000 PM
38,5235281,3804,-122.394037,37.789689,10/7/2012 2:18:00.532000 PM
38,5235281,3804,-122.472676,37.780526,10/7/2012 1:40:00.535000 PM
38,5235281,3804,-122.493399,37.779574,10/7/2012 1:32:00.538000 PM
38,5235281,3804,-122.408128,37.786331,10/7/2012 2:06:00.542000 PM
38,5235281,3804,-122.509411,37.779023,10/7/2012 1:27:00.547000 PM
38,5235301,3821,-122.472676,37.780526,10/7/2012 3:30:00.689000 PM
38,5235275,3820,-122.394037,37.789689,10/7/2012 1:45:00.471000 PM
38,5235275,3820,-122.433313,37.784257,10/7/2012 1:21:00.477000 PM
38,5235275,3820,-122.408128,37.786331,10/7/2012 1:33:00.484000 PM
38,5235275,3820,-122.509411,37.779023,10/7/2012 12:54:00.490000 PM
38,5235275,3820,-122.493399,37.779574,10/7/2012 12:59:00.496000 PM
38,5235275,3820,-122.421415,37.784657,10/7/2012 1:26:00.503000 PM
38,5235275,3820,-122.403209,37.787712,10/7/2012 1:37:00.509000 PM
38,5235275,3820,-122.445934,37.782322,10/7/2012 1:17:00.516000 PM
38,5235275,3820,-122.472676,37.780526,10/7/2012 1:07:00.523000 PM
48,5239047,4803,-122.44251,37.74852,10/7/2012 8:06:00.962000 AM
48,5239047,4803,-122.393052,37.757585,10/7/2012 8:32:00.969000 AM
48,5239047,4803,-122.466006,37.74092,10/7/2012 8:00:00.974000 AM
48,5239047,4803,-122.388455,37.760411,10/7/2012 8:35:00.981000 AM
48,5239047,4803,-122.402668,37.754448,10/7/2012 8:25:00.986000 AM
48,5239047,4803,-122.41855,37.752178,10/7/2012 8:18:00.993000 AM
49,5312396,4911,-122.418528,37.751964,10/7/2012 9:44:00.324000 AM
38,5235212,3807,-122.493399,37.779574,10/7/2012 6:48:00.080000 AM
38,5235224,3806,-122.472676,37.780526,10/7/2012 8:25:00.622000 AM
38,5235224,3806,-122.421415,37.784657,10/7/2012 8:42:00.628000 AM
38,5235224,3806,-122.493399,37.779574,10/7/2012 8:18:00.634000 AM
38,5235224,3806,-122.504106,37.781827,10/7/2012 8:13:00.639000 AM
38,5235224,3806,-122.445934,37.782322,10/7/2012 8:34:00.646000 AM
38,5235224,3806,-122.433313,37.784257,10/7/2012 8:37:00.652000 AM
38,5235224,3806,-122.394037,37.789689,10/7/2012 8:59:00.657000 AM
38,5235224,3806,-122.403209,37.787712,10/7/2012 8:51:00.664000 AM
38,5235224,3806,-122.408128,37.786331,10/7/2012 8:48:00.670000 AM
38,5235301,3821,-122.403209,37.787712,10/7/2012 4:00:00.695000 PM
38,5235301,3821,-122.49195,37.77668,10/7/2012 3:20:00.702000 PM
38,5235301,3821,-122.445934,37.782322,10/7/2012 3:40:00.708000 PM
38,5235301,3821,-122.433313,37.784257,10/7/2012 3:44:00.715000 PM
38,5235301,3821,-122.408128,37.786331,10/7/2012 3:56:00.721000 PM
38,5235301,3821,-122.493215,37.779548,10/7/2012 3:22:00.727000 PM
38,5235301,3821,-122.394037,37.789689,10/7/2012 4:08:00.733000 PM
38,5235301,3821,-122.421415,37.784657,10/7/2012 3:49:00.739000 PM
48,5239047,4803,-122.433939,37.751262,10/7/2012 8:12:00.001000 AM
38,5235233,3804,-122.509411,37.779023,10/7/2012 9:07:00.780000 AM
38,5235233,3804,-122.394037,37.789689,10/7/2012 9:54:00.786000 AM
38,5235233,3804,-122.421415,37.784657,10/7/2012 9:37:00.791000 AM
38,5235233,3804,-122.472676,37.780526,10/7/2012 9:19:00.798000 AM
38,5235233,3804,-122.433313,37.784257,10/7/2012 9:32:00.804000 AM
38,5235233,3804,-122.445934,37.782322,10/7/2012 9:29:00.810000 AM
38,5235233,3804,-122.408128,37.786331,10/7/2012 9:43:00.816000 AM
38,5235233,3804,-122.403209,37.787712,10/7/2012 9:46:00.822000 AM
38,5235233,3804,-122.493399,37.779574,10/7/2012 9:12:00.828000 AM
38,5235303,3810,-122.472676,37.780526,10/7/2012 3:41:00.790000 PM
39,5236537,3901,-122.410594,37.80688,10/7/2012 7:36:00.672000 PM
39,5236537,3901,-122.409932,37.800411,10/7/2012 7:30:00.678000 PM
39,5236537,3901,-122.40579,37.80266,10/7/2012 7:20:00.684000 PM
39,5236537,3901,-122.404508,37.800962,10/7/2012 7:27:00.690000 PM
47,5312664,4709,-122.419482,37.775527,10/7/2012 2:16:00.253000 PM
47,5312664,4709,-122.395135,37.777109,10/7/2012 2:31:00.258000 PM
47,5312664,4709,-122.424104,37.798621,10/7/2012 1:59:00.261000 PM
47,5312664,4709,-122.425363,37.80468,10/7/2012 1:55:00.263000 PM
47,5312664,4709,-122.41045,37.76967,10/7/2012 2:23:00.267000 PM
47,5312664,4709,-122.420324,37.779687,10/7/2012 2:13:00.272000 PM
47,5312664,4709,-122.421254,37.784683,10/7/2012 2:10:00.276000 PM
47,5312664,4709,-122.412248,37.807604,10/7/2012 1:47:00.281000 PM
49,5312429,4915,-122.418528,37.751964,10/7/2012 3:26:00.425000 PM
49,5312429,4915,-122.425363,37.80468,10/7/2012 2:50:00.431000 PM
49,5312429,4915,-122.421254,37.784683,10/7/2012 3:05:00.437000 PM
49,5312429,4915,-122.431412,37.728696,10/7/2012 3:41:00.444000 PM
49,5312429,4915,-122.435731,37.723941,10/7/2012 3:45:00.450000 PM
49,5312429,4915,-122.424104,37.798621,10/7/2012 2:54:00.457000 PM
49,5312429,4915,-122.422,37.74244,10/7/2012 3:33:00.462000 PM
49,5312439,4902,-122.41971,37.76455,10/7/2012 4:58:00.884000 PM
49,5312439,4902,-122.424104,37.798621,10/7/2012 4:34:00.890000 PM
49,5312439,4902,-122.421254,37.784683,10/7/2012 4:45:00.895000 PM
49,5312439,4902,-122.418528,37.751964,10/7/2012 5:06:00.902000 PM
49,5312439,4902,-122.420324,37.779687,10/7/2012 4:48:00.908000 PM
49,5312439,4902,-122.431412,37.728696,10/7/2012 5:21:00.915000 PM
49,5312439,4902,-122.419482,37.775527,10/7/2012 4:51:00.922000 PM
49,5312439,4902,-122.45356,37.72376,10/7/2012 5:31:00.928000 PM
49,5312439,4902,-122.422,37.74244,10/7/2012 5:13:00.935000 PM
49,5312439,4902,-122.435731,37.723941,10/7/2012 5:25:00.941000 PM
49,5312439,4902,-122.425363,37.80468,10/7/2012 4:30:00.948000 PM
38,5235303,3810,-122.504106,37.781827,10/7/2012 3:28:00.796000 PM
38,5235303,3810,-122.394037,37.789689,10/7/2012 4:19:00.803000 PM
38,5235303,3810,-122.403209,37.787712,10/7/2012 4:11:00.809000 PM
38,5235303,3810,-122.433313,37.784257,10/7/2012 3:55:00.815000 PM
38,5235303,3810,-122.493399,37.779574,10/7/2012 3:33:00.823000 PM
38,5235303,3810,-122.408128,37.786331,10/7/2012 4:07:00.830000 PM
38,5235303,3810,-122.421415,37.784657,10/7/2012 4:00:00.838000 PM
38,5235303,3810,-122.445934,37.782322,10/7/2012 3:51:00.844000 PM
44,5237696,4406,-122.466241,37.76204,10/7/2012 10:23:00.169000 AM
44,5237696,4406,-122.458939,37.748157,10/7/2012 10:27:00.175000 AM
49,5312454,4915,-122.425363,37.80468,10/7/2012 7:50:00.680000 PM
49,5312454,4915,-122.419482,37.775527,10/7/2012 8:08:00.687000 PM
49,5312454,4915,-122.424104,37.798621,10/7/2012 7:54:00.695000 PM
49,5312454,4915,-122.418528,37.751964,10/7/2012 8:21:00.703000 PM
49,5312454,4915,-122.41971,37.76455,10/7/2012 8:14:00.709000 PM
49,5312454,4915,-122.421254,37.784683,10/7/2012 8:03:00.716000 PM
49,5312454,4915,-122.431412,37.728696,10/7/2012 8:34:00.722000 PM
38,5235251,3820,-122.403209,37.787712,10/7/2012 11:24:00.085000 AM
38,5235251,3820,-122.408128,37.786331,10/7/2012 11:21:00.091000 AM
38,5235251,3820,-122.394037,37.789689,10/7/2012 11:32:00.096000 AM
38,5235251,3820,-122.472676,37.780526,10/7/2012 10:57:00.103000 AM
38,5235251,3820,-122.433313,37.784257,10/7/2012 11:10:00.110000 AM
44,5237696,4406,-122.43408,37.733488,10/7/2012 10:35:00.182000 AM
44,5237696,4406,-122.464354,37.780768,10/7/2012 10:13:00.188000 AM
44,5237696,4406,-122.387862,37.742628,10/7/2012 11:01:00.196000 AM
44,5237696,4406,-122.390768,37.733814,10/7/2012 10:51:00.201000 AM
44,5237696,4406,-122.465432,37.784819,10/7/2012 10:10:00.209000 AM
44,5237696,4406,-122.431217,37.72866,10/7/2012 10:38:00.215000 AM
44,5237696,4406,-122.405695,37.732348,10/7/2012 10:45:00.223000 AM
44,5237800,4406,-122.464182,37.780876,10/7/2012 7:25:00.158000 PM
44,5237800,4406,-122.390825,37.734019,10/7/2012 6:48:00.164000 PM
44,5237800,4406,-122.405947,37.732411,10/7/2012 6:54:00.170000 PM
44,5237800,4406,-122.434011,37.733595,10/7/2012 7:04:00.176000 PM
44,5237800,4406,-122.387862,37.742628,10/7/2012 6:40:00.183000 PM
44,5237800,4406,-122.46608,37.762093,10/7/2012 7:16:00.190000 PM
38,5235323,3820,-122.472676,37.780526,10/7/2012 5:33:00.817000 PM
38,5235323,3820,-122.403209,37.787712,10/7/2012 6:02:00.824000 PM
38,5235323,3820,-122.408128,37.786331,10/7/2012 5:58:00.828000 PM
38,5235323,3820,-122.445934,37.782322,10/7/2012 5:43:00.833000 PM
38,5235323,3820,-122.509411,37.779023,10/7/2012 5:20:00.840000 PM
38,5235323,3820,-122.394037,37.789689,10/7/2012 6:10:00.846000 PM
38,5235323,3820,-122.421415,37.784657,10/7/2012 5:51:00.852000 PM
38,5235323,3820,-122.433313,37.784257,10/7/2012 5:46:00.858000 PM
38,5235323,3820,-122.493399,37.779574,10/7/2012 5:25:00.865000 PM
49,5312391,4903,-122.45356,37.72376,10/7/2012 9:30:00.899000 PM
49,5312391,4903,-122.419482,37.775527,10/7/2012 8:57:00.906000 PM
49,5312391,4903,-122.431412,37.728696,10/7/2012 9:22:00.911000 PM
49,5312391,4903,-122.424104,37.798621,10/7/2012 8:43:00.917000 PM
49,5312391,4903,-122.41971,37.76455,10/7/2012 9:02:00.923000 PM
49,5312391,4903,-122.422,37.74244,10/7/2012 9:15:00.930000 PM
49,5312391,4903,-122.425363,37.80468,10/7/2012 8:39:00.936000 PM
49,5312391,4903,-122.435731,37.723941,10/7/2012 9:25:00.943000 PM
49,5312391,4903,-122.421254,37.784683,10/7/2012 8:52:00.949000 PM
49,5312527,4911,-122.423863,37.798469,10/7/2012 1:50:00.266000 PM
49,5312527,4911,-122.41964,37.76554,10/7/2012 1:27:00.272000 PM
49,5312527,4911,-122.42133,37.78611,10/7/2012 1:42:00.277000 PM
49,5312527,4911,-122.419194,37.775305,10/7/2012 1:34:00.282000 PM
49,5312527,4911,-122.425363,37.80468,10/7/2012 1:56:00.287000 PM
38,5235251,3820,-122.493399,37.779574,10/7/2012 10:49:00.117000 AM
38,5235251,3820,-122.445934,37.782322,10/7/2012 11:07:00.124000 AM
38,5235251,3820,-122.421415,37.784657,10/7/2012 11:15:00.132000 AM
38,5235251,3820,-122.509411,37.779023,10/7/2012 10:44:00.139000 AM
44,5237751,4402,-122.458836,37.748327,10/7/2012 5:50:00.826000 AM
44,5237751,4402,-122.46608,37.762093,10/7/2012 5:54:00.832000 AM
44,5237751,4402,-122.390825,37.734019,10/7/2012 5:27:00.842000 AM
44,5237800,4406,-122.458836,37.748327,10/7/2012 7:12:00.198000 PM
44,5237800,4406,-122.431114,37.728776,10/7/2012 7:01:00.205000 PM
44,5237800,4406,-122.465432,37.784819,10/7/2012 7:33:00.211000 PM
49,5312391,4903,-122.420324,37.779687,10/7/2012 8:55:00.956000 PM
49,5312391,4903,-122.418528,37.751964,10/7/2012 9:09:00.963000 PM
49,5312527,4911,-122.4313,37.72862,10/7/2012 1:04:00.292000 PM
49,5312527,4911,-122.453896,37.723611,10/7/2012 12:52:00.298000 PM
49,5312527,4911,-122.435387,37.723914,10/7/2012 1:00:00.304000 PM
49,5312527,4911,-122.41841,37.75273,10/7/2012 1:19:00.310000 PM
49,5312527,4911,-122.42006,37.7799,10/7/2012 1:37:00.316000 PM
49,5312527,4911,-122.421819,37.742435,10/7/2012 1:12:00.322000 PM
38,5235352,3815,-122.472676,37.780526,10/7/2012 8:54:00.183000 PM
38,5235352,3815,-122.394037,37.789689,10/7/2012 9:28:00.191000 PM
38,5235352,3815,-122.493399,37.779574,10/7/2012 8:47:00.200000 PM
38,5235352,3815,-122.445934,37.782322,10/7/2012 9:04:00.208000 PM
38,5235352,3815,-122.403209,37.787712,10/7/2012 9:21:00.216000 PM
38,5235352,3815,-122.408128,37.786331,10/7/2012 9:18:00.224000 PM
38,5235352,3815,-122.509411,37.779023,10/7/2012 8:42:00.232000 PM
38,5235352,3815,-122.421415,37.784657,10/7/2012 9:13:00.242000 PM
38,5235352,3815,-122.433313,37.784257,10/7/2012 9:08:00.250000 PM
39,5236545,3901,-122.404508,37.800962,10/7/2012 4:47:00.292000 PM
39,5236545,3901,-122.410594,37.80688,10/7/2012 4:56:00.300000 PM
39,5236545,3901,-122.409932,37.800411,10/7/2012 4:50:00.308000 PM
39,5236545,3901,-122.40579,37.80266,10/7/2012 4:40:00.314000 PM
44,5237753,4404,-122.387862,37.742628,10/7/2012 6:00:00.103000 AM
44,5237753,4404,-122.434011,37.733595,10/7/2012 6:21:00.109000 AM
44,5237751,4402,-122.387862,37.742628,10/7/2012 5:20:00.851000 AM
44,5237751,4402,-122.465432,37.784819,10/7/2012 6:08:00.860000 AM
44,5237751,4402,-122.405947,37.732411,10/7/2012 5:32:00.869000 AM
44,5237751,4402,-122.434011,37.733595,10/7/2012 5:41:00.878000 AM
44,5237751,4402,-122.431114,37.728776,10/7/2012 5:38:00.886000 AM
44,5237751,4402,-122.458836,37.748327,10/7/2012 5:48:00.895000 AM
44,5237751,4402,-122.464182,37.780876,10/7/2012 6:01:00.905000 AM
49,5312465,4905,-122.424104,37.798621,10/7/2012 6:27:00.886000 PM
49,5312465,4905,-122.41971,37.76455,10/7/2012 6:50:00.892000 PM
49,5312465,4905,-122.420324,37.779687,10/7/2012 6:40:00.897000 PM
49,5312465,4905,-122.425363,37.80468,10/7/2012 6:23:00.904000 PM
49,5312465,4905,-122.422,37.74244,10/7/2012 7:04:00.910000 PM
49,5312465,4905,-122.45356,37.72376,10/7/2012 7:20:00.916000 PM
49,5312465,4905,-122.419482,37.775527,10/7/2012 6:43:00.923000 PM
49,5312465,4905,-122.421254,37.784683,10/7/2012 6:37:00.930000 PM
38,5235365,3812,-122.394037,37.789689,10/7/2012 11:38:00.918000 PM
38,5235365,3812,-122.408128,37.786331,10/7/2012 11:28:00.925000 PM
38,5235365,3812,-122.493399,37.779574,10/7/2012 10:58:00.930000 PM
38,5235365,3812,-122.403209,37.787712,10/7/2012 11:31:00.937000 PM
38,5235365,3812,-122.433313,37.784257,10/7/2012 11:18:00.944000 PM
49,5312531,4915,-122.4313,37.72862,10/7/2012 1:44:00.113000 PM
49,5312531,4915,-122.41964,37.76554,10/7/2012 2:07:00.119000 PM
49,5312531,4915,-122.42133,37.78611,10/7/2012 2:22:00.137000 PM
49,5312531,4915,-122.453896,37.723611,10/7/2012 1:32:00.143000 PM
49,5312531,4915,-122.423863,37.798469,10/7/2012 2:30:00.148000 PM
44,5237795,4403,-122.434011,37.733595,10/7/2012 5:50:00.025000 PM
44,5237795,4403,-122.464182,37.780876,10/7/2012 6:13:00.031000 PM
44,5237795,4403,-122.390825,37.734019,10/7/2012 5:33:00.039000 PM
44,5237795,4403,-122.46608,37.762093,10/7/2012 6:03:00.045000 PM
44,5237795,4403,-122.465432,37.784819,10/7/2012 6:25:00.052000 PM
44,5237795,4403,-122.387862,37.742628,10/7/2012 5:25:00.059000 PM
44,5237753,4404,-122.46608,37.762093,10/7/2012 6:33:00.115000 AM
44,5237753,4404,-122.465432,37.784819,10/7/2012 6:48:00.121000 AM
44,5237753,4404,-122.405947,37.732411,10/7/2012 6:12:00.127000 AM
44,5237753,4404,-122.458836,37.748327,10/7/2012 6:29:00.133000 AM
44,5237753,4404,-122.431114,37.728776,10/7/2012 6:18:00.140000 AM
44,5237753,4404,-122.464182,37.780876,10/7/2012 6:41:00.147000 AM
44,5237753,4404,-122.390825,37.734019,10/7/2012 6:07:00.153000 AM
44,5237811,,-122.458836,37.748327,10/7/2012 10:58:00.866000 PM
44,5237811,,-122.431114,37.728776,10/7/2012 10:48:00.873000 PM
44,5237811,,-122.405947,37.732411,10/7/2012 10:42:00.878000 PM
44,5237811,,-122.434011,37.733595,10/7/2012 10:51:00.884000 PM
44,5237811,,-122.464182,37.780876,10/7/2012 11:11:00.890000 PM
44,5237811,,-122.465432,37.784819,10/7/2012 11:18:00.897000 PM
44,5237811,,-122.46608,37.762093,10/7/2012 11:04:00.905000 PM
44,5237811,,-122.458836,37.748327,10/7/2012 11:00:00.911000 PM
49,5312465,4905,-122.418528,37.751964,10/7/2012 6:57:00.936000 PM
49,5312465,4905,-122.435731,37.723941,10/7/2012 7:15:00.943000 PM
49,5312465,4905,-122.431412,37.728696,10/7/2012 7:12:00.949000 PM
38,5235365,3812,-122.445934,37.782322,10/7/2012 11:14:00.950000 PM
38,5235365,3812,-122.421415,37.784657,10/7/2012 11:23:00.955000 PM
38,5235365,3812,-122.472676,37.780526,10/7/2012 11:05:00.961000 PM
38,5235365,3812,-122.509411,37.779023,10/7/2012 10:53:00.968000 PM
43,5237078,4309,-122.44688,37.78737,10/7/2012 6:22:00.620000 PM
49,5312531,4915,-122.41841,37.75273,10/7/2012 1:59:00.126000 PM
49,5312531,4915,-122.435387,37.723914,10/7/2012 1:40:00.131000 PM
49,5312531,4915,-122.419194,37.775305,10/7/2012 2:14:00.154000 PM
49,5312531,4915,-122.425363,37.80468,10/7/2012 2:36:00.159000 PM
49,5312531,4915,-122.42006,37.7799,10/7/2012 2:17:00.165000 PM
49,5312531,4915,-122.421819,37.742435,10/7/2012 1:52:00.170000 PM
44,5237814,4407,-122.465432,37.784819,10/7/2012 11:38:00.426000 PM
44,5237814,4407,-122.464182,37.780876,10/7/2012 11:31:00.433000 PM
44,5237811,,-122.390825,37.734019,10/7/2012 10:37:00.917000 PM
44,5237811,,-122.387862,37.742628,10/7/2012 10:30:00.923000 PM
49,5312451,4904,-122.418528,37.751964,10/7/2012 7:45:00.924000 PM
49,5312451,4904,-122.422,37.74244,10/7/2012 7:51:00.930000 PM
49,5312451,4904,-122.431412,37.728696,10/7/2012 7:59:00.935000 PM
49,5312451,4904,-122.421254,37.784683,10/7/2012 7:26:00.941000 PM
49,5312451,4904,-122.435731,37.723941,10/7/2012 8:02:00.947000 PM
49,5312451,4904,-122.45356,37.72376,10/7/2012 8:07:00.953000 PM
49,5312451,4904,-122.424104,37.798621,10/7/2012 7:16:00.959000 PM
49,5312451,4904,-122.41971,37.76455,10/7/2012 7:38:00.965000 PM
49,5312451,4904,-122.419482,37.775527,10/7/2012 7:32:00.971000 PM
47,5312701,4703,-122.419194,37.775305,10/7/2012 8:43:00.525000 AM
47,5312701,4703,-122.41263,37.77085,10/7/2012 8:38:00.532000 AM
47,5312701,4703,-122.425111,37.805037,10/7/2012 9:04:00.540000 AM
47,5312701,4703,-122.395135,37.777109,10/7/2012 8:29:00.547000 AM
47,5312701,4703,-122.423863,37.798469,10/7/2012 8:59:00.555000 AM
47,5312701,4703,-122.412248,37.807604,10/7/2012 9:10:00.564000 AM
49,5312487,4907,-122.421254,37.784683,10/7/2012 1:20:01.582000 AM
49,5312487,4907,-122.424104,37.798621,10/7/2012 1:12:01.588000 AM
49,5312487,4907,-122.425363,37.80468,10/7/2012 1:09:01.595000 AM
49,5312487,4907,-122.420324,37.779687,10/7/2012 1:22:01.601000 AM
49,5312487,4907,-122.419482,37.775527,10/7/2012 1:24:01.608000 AM
43,5237078,4309,-122.436176,37.800907,10/7/2012 6:11:00.626000 PM
43,5237078,4309,-122.458939,37.748157,10/7/2012 6:47:00.634000 PM
43,5237078,4309,-122.451849,37.799382,10/7/2012 6:17:00.640000 PM
43,5237078,4309,-122.441,37.71641,10/7/2012 7:05:00.647000 PM
43,5237078,4309,-122.43295,37.71293,10/7/2012 7:13:00.652000 PM
43,5237078,4309,-122.466241,37.76204,10/7/2012 6:43:00.659000 PM
43,5237078,4309,-122.44542,37.77031,10/7/2012 6:32:00.667000 PM
44,5237812,,-122.464182,37.780876,10/7/2012 11:51:00.825000 PM
44,5237812,,-122.46608,37.762093,10/7/2012 11:44:00.831000 PM
44,5237812,,-122.458836,37.748327,10/7/2012 11:38:00.838000 PM
44,5237812,,-122.431114,37.728776,10/7/2012 11:28:00.845000 PM
44,5237812,,-122.405947,37.732411,10/7/2012 11:22:00.851000 PM
44,5237812,,-122.390825,37.734019,10/7/2012 11:17:00.858000 PM
44,5237812,,-122.465432,37.784819,10/7/2012 11:58:00.864000 PM
44,5237812,,-122.458836,37.748327,10/7/2012 11:40:00.870000 PM
44,5237812,,-122.387862,37.742628,10/7/2012 11:10:00.876000 PM
44,5237812,,-122.434011,37.733595,10/7/2012 11:31:00.883000 PM
44,5237814,4407,-122.458836,37.748327,10/7/2012 11:18:00.439000 PM
44,5237814,4407,-122.390825,37.734019,10/7/2012 10:57:00.446000 PM
44,5237814,4407,-122.405947,37.732411,10/7/2012 11:02:00.452000 PM
44,5237814,4407,-122.387862,37.742628,10/7/2012 10:50:00.457000 PM
44,5237814,4407,-122.434011,37.733595,10/7/2012 11:11:00.463000 PM
44,5237814,4407,-122.431114,37.728776,10/7/2012 11:08:00.470000 PM
44,5237814,4407,-122.458836,37.748327,10/7/2012 11:20:00.477000 PM
44,5237814,4407,-122.46608,37.762093,10/7/2012 11:24:00.482000 PM
47,5312715,4710,-122.419194,37.775305,10/7/2012 11:12:00.167000 PM
47,5312715,4710,-122.395135,37.777109,10/7/2012 11:02:00.174000 PM
47,5312715,4710,-122.41263,37.77085,10/7/2012 11:08:00.182000 PM
47,5312715,4710,-122.423863,37.798469,10/7/2012 11:25:00.188000 PM
47,5312715,4710,-122.42006,37.7799,10/7/2012 11:14:00.192000 PM
47,5312715,4710,-122.425111,37.805037,10/7/2012 11:29:00.198000 PM
47,5312715,4710,-122.42133,37.78611,10/7/2012 11:18:00.203000 PM
47,5312715,4710,-122.412248,37.807604,10/7/2012 11:34:00.210000 PM
47,5312612,4707,-122.395135,37.777109,10/7/2012 10:27:00.554000 AM
47,5312612,4707,-122.420324,37.779687,10/7/2012 10:09:00.560000 AM
47,5312612,4707,-122.424104,37.798621,10/7/2012 9:56:00.568000 AM
47,5312612,4707,-122.421254,37.784683,10/7/2012 10:06:00.577000 AM
47,5312612,4707,-122.412248,37.807604,10/7/2012 9:46:00.593000 AM
47,5312612,4707,-122.419482,37.775527,10/7/2012 10:12:00.599000 AM
47,5312612,4707,-122.425363,37.80468,10/7/2012 9:53:00.606000 AM
47,5312612,4707,-122.41045,37.76967,10/7/2012 10:19:00.612000 AM
49,5312451,4904,-122.420324,37.779687,10/7/2012 7:29:00.978000 PM
49,5312451,4904,-122.425363,37.80468,10/7/2012 7:12:00.983000 PM
