route,trip,longitude,latitude,scheduled_time,d_time
KT, 1431,-122.390836,37.734358,27900,78
KT, 1431,-122.393864,37.776278,28860,232
KT, 1431,-122.39561,37.722449,27540,71
KT, 1431,-122.396431,37.793152,29460,372
KT, 1431,-122.405021,37.708997,27180,20
KT, 1431,-122.41934,37.775234,29820,405
KT, 1431,-122.435289,37.762683,30060,356
KT, 1431,-122.446651,37.720876,31680,442
KT, 1431,-122.4658,37.740956,30540,383
KT, 1431,-122.465846,37.740893,30600,325
KT, 1431,-122.471618,37.734807,30780,321
KT, 1532,-122.387445,37.748999,28800,-50
KT, 1532,-122.388558,37.760518,28980,56
KT, 1532,-122.390836,37.734358,28440,-18
KT, 1532,-122.393864,37.776278,29400,140
KT, 1532,-122.39561,37.722449,28080,-37
KT, 1532,-122.396431,37.793152,30000,304
KT, 1532,-122.405021,37.708997,27720,-23
KT, 1532,-122.41934,37.775234,30360,294
KT, 1532,-122.435289,37.762683,30600,271
KT, 1532,-122.446651,37.720876,32220,731
KT, 1532,-122.4658,37.740956,31080,300
KT, 1532,-122.465846,37.740893,31140,263
KT, 1532,-122.471618,37.734807,31320,266
KT, 1497,-122.387445,37.748999,29340,459
KT, 1497,-122.388558,37.760518,29520,608
KT, 1497,-122.390836,37.734358,28980,340
KT, 1497,-122.393864,37.776278,29940,810
KT, 1497,-122.39561,37.722449,28620,296
KT, 1497,-122.396431,37.793152,30540,958
KT, 1497,-122.405021,37.708997,28260,35
KT, 1497,-122.41934,37.775234,30900,1015
KT, 1497,-122.435289,37.762683,31140,1005
KT, 1497,-122.446651,37.720876,32760,1146
KT, 1497,-122.4658,37.740956,31620,1059
KT, 1497,-122.465846,37.740893,31680,1002
KT, 1497,-122.471618,37.734807,31860,1070
KT, 1412,-122.387445,37.748999,29820,121
KT, 1412,-122.388558,37.760518,30000,195
KT, 1412,-122.390836,37.734358,29460,55
KT, 1412,-122.393864,37.776278,30420,554
KT, 1412,-122.39561,37.722449,29100,22
KT, 1412,-122.396431,37.793152,31020,734
KT, 1412,-122.405021,37.708997,28740,-8
KT, 1412,-122.41934,37.775234,31380,771
KT, 1412,-122.435289,37.762683,31620,724
KT, 1412,-122.446651,37.720876,33240,732
KT, 1412,-122.4658,37.740956,32100,701
KT, 1412,-122.465846,37.740893,32160,641
KT, 1412,-122.471618,37.734807,32340,674
KT, 1520,-122.387445,37.748999,30420,82
KT, 1520,-122.388558,37.760518,30600,228
KT, 1520,-122.390836,37.734358,30060,54
KT, 1520,-122.393864,37.776278,31020,243
KT, 1520,-122.39561,37.722449,29700,15
KT, 1520,-122.396431,37.793152,31620,390
KT, 1520,-122.405021,37.708997,29340,25
KT, 1520,-122.41934,37.775234,31980,406
KT, 1520,-122.435289,37.762683,32220,383
KT, 1520,-122.446651,37.720876,33840,481
KT, 1520,-122.4658,37.740956,32700,442
KT, 1520,-122.465846,37.740893,32760,385
KT, 1520,-122.471618,37.734807,32940,557
KT, 1411,-122.387445,37.748999,30960,-24
KT, 1411,-122.388558,37.760518,31140,92
KT, 1411,-122.390836,37.734358,30600,5
KT, 1411,-122.393864,37.776278,31560,313
KT, 1411,-122.39561,37.722449,30240,2
KT, 1411,-122.396431,37.793152,32160,363
KT, 1411,-122.405021,37.708997,29880,35
KT, 1411,-122.41934,37.775234,32520,396
KT, 1411,-122.435289,37.762683,32760,360
KT, 1411,-122.446651,37.720876,34380,285
KT, 1411,-122.4658,37.740956,33240,345
KT, 1411,-122.465846,37.740893,33300,288
KT, 1411,-122.471618,37.734807,33480,312
KT, 1418,-122.387445,37.748999,31500,-242
KT, 1418,-122.388558,37.760518,31680,-133
KT, 1418,-122.390836,37.734358,31140,-198
KT, 1418,-122.393864,37.776278,32100,-34
KT, 1418,-122.39561,37.722449,30780,-167
KT, 1418,-122.396431,37.793152,32700,208
KT, 1418,-122.405021,37.708997,30420,-172
KT, 1418,-122.41934,37.775234,33060,189
KT, 1519,-122.387445,37.748999,32040,456
KT, 1519,-122.388558,37.760518,32220,605
KT, 1519,-122.390836,37.734358,31680,444
KT, 1519,-122.393864,37.776278,32640,687
KT, 1519,-122.39561,37.722449,31320,424
KT, 1519,-122.396431,37.793152,33240,696
KT, 1519,-122.405021,37.708997,30960,374
KT, 1519,-122.41934,37.775234,33600,712
KT, 1519,-122.435289,37.762683,33840,741
KT, 1519,-122.446651,37.720876,35460,839
KT, 1519,-122.4658,37.740956,34320,755
KT, 1519,-122.465846,37.740893,34380,698
KT, 1519,-122.471618,37.734807,34560,767
KT, 1513,-122.387445,37.748999,32580,179
KT, 1513,-122.388558,37.760518,32760,272
KT, 1513,-122.390836,37.734358,32220,235
